Time,iL1,iL2,V3,V1,vC1,vC2
0.000398,31.1041,-4.22808,0.02,1,39.7542,-3.05068
0.000399,31.2001,-4.3014,0.01,1,39.7115,-3.08719
0.0004,31.2961,-4.37457,-3.1984e-014,1,39.6682,-3.12436
0.000401,31.3921,-4.44758,0.01,1,39.6241,-3.16219
0.000402,31.4881,-4.52042,0.02,1,39.5792,-3.20066
0.000403,31.5841,-4.59309,0.03,1,39.5336,-3.23979
0.000404,31.6801,-4.66559,0.04,1,39.4874,-3.27956
0.000405,31.7761,-4.73792,0.05,1,39.4403,-3.31998
0.000406,31.8721,-4.81007,0.06,1,39.3926,-3.36104
0.000407,31.9681,-4.88204,0.07,1,39.3441,-3.40274
0.000408,32.0641,-4.95383,0.08,1,39.295,-3.44507
0.000409,32.1601,-5.02544,0.09,1,39.2451,-3.48803
0.00041,32.2561,-5.09685,0.1,1,39.1944,-3.53163
0.000411,32.3521,-5.16808,0.11,1,39.1431,-3.57584
0.000412,32.4481,-5.23912,0.12,1,39.0911,-3.62068
0.000413,32.5441,-5.30996,0.13,1,39.0383,-3.66614
0.000414,32.6401,-5.38061,0.14,1,38.9849,-3.71221
0.000415,32.7361,-5.45105,0.15,1,38.9307,-3.7589
0.000416,32.8321,-5.52129,0.16,1,38.8759,-3.8062
0.000417,32.9281,-5.59133,0.17,1,38.8203,-3.8541
0.000418,33.0241,-5.66115,0.18,1,38.764,-3.90261
0.000419,33.1201,-5.73077,0.19,1,38.7071,-3.95171
0.00042,33.2161,-5.80017,0.2,1,38.6494,-4.00141
0.000421,33.3121,-5.86936,0.21,1,38.5911,-4.05171
0.000422,33.4081,-5.93833,0.22,1,38.532,-4.10259
0.000423,33.5041,-6.00707,0.23,1,38.4723,-4.15406
0.000424,33.6001,-6.0756,0.24,1,38.4119,-4.20612
0.000425,33.6961,-6.14389,0.25,1,38.3508,-4.25875
0.000426,33.7921,-6.21196,0.26,1,38.289,-4.31196
0.000427,33.8881,-6.2798,0.27,1,38.2266,-4.36574
0.000428,33.9841,-6.3474,0.28,1,38.1634,-4.42009
0.000429,34.0801,-6.41477,0.29,1,38.0996,-4.475
0.00043,34.1761,-6.4819,0.3,1,38.0351,-4.53048
0.000431,34.2721,-6.54879,0.31,1,37.97,-4.58652
0.000432,34.3681,-6.61543,0.32,1,37.9042,-4.64311
0.000433,34.4641,-6.68183,0.33,1,37.8377,-4.70025
0.000434,34.5601,-6.74798,0.34,1,37.7705,-4.75794
0.000435,34.6561,-6.81387,0.35,1,37.7027,-4.81618
0.000436,34.7521,-6.87952,0.36,1,37.6343,-4.87495
0.000437,34.8481,-6.94491,0.37,1,37.5651,-4.93427
0.000438,34.9441,-7.01004,0.38,1,37.4954,-4.99411
0.000439,35.0401,-7.07491,0.39,1,37.4249,-5.05449
0.00044,35.1361,-7.13952,0.4,1,37.3539,-5.11539
0.000441,35.1568,-7.1292,0.41,0,37.7054,-5.17639
0.000442,35.1769,-7.11875,0.42,0,38.0571,-5.23716
0.000443,35.1964,-7.10821,0.43,0,38.409,-5.29776
0.000444,35.2152,-7.09756,0.44,0,38.761,-5.35813
0.000445,35.2334,-7.08678,0.45,0,39.1133,-5.41828
0.000446,35.2508,-7.07588,0.46,0,39.4657,-5.47819
0.000447,35.2675,-7.06487,0.47,0,39.8183,-5.53788
0.000448,35.2835,-7.05373,0.48,0,40.171,-5.59734
0.000449,35.2988,-7.04248,0.49,0,40.5239,-5.65657
0.00045,35.3134,-7.0311,0.5,0,40.877,-5.71556
0.000451,35.3273,-7.01961,0.51,0,41.2302,-5.77432
0.000452,35.3405,-7.008,0.52,0,41.5835,-5.83286
0.000453,35.353,-6.99628,0.53,0,41.937,-5.89115
0.000454,35.3647,-6.98444,0.54,0,42.2906,-5.94922
0.000455,35.3758,-6.97248,0.55,0,42.6443,-6.00704
0.000456,35.3862,-6.96041,0.56,0,42.9981,-6.06464
0.000457,35.3958,-6.94822,0.57,0,43.352,-6.12199
0.000458,35.4048,-6.93592,0.58,0,43.706,-6.17911
0.000459,35.413,-6.9235,0.59,0,44.0601,-6.236
0.00046,35.4205,-6.91097,0.6,0,44.4143,-6.29264
0.000461,35.4273,-6.89833,0.61,0,44.7685,-6.34904
0.000462,35.4334,-6.88558,0.62,0,45.1228,-6.40521
0.000463,35.4388,-6.87271,0.63,0,45.4772,-6.46113
0.000464,35.4435,-6.85973,0.64,0,45.8316,-6.51682
0.000465,35.4475,-6.84664,0.65,0,46.1861,-6.57226
0.000466,35.4508,-6.83344,0.66,0,46.5405,-6.62746
0.000467,35.4533,-6.82013,0.67,0,46.8951,-6.68242
0.000468,35.4552,-6.80671,0.68,0,47.2496,-6.73713
0.000469,35.4563,-6.79318,0.69,0,47.6042,-6.79161
0.00047,35.4568,-6.77954,0.7,0,47.9587,-6.84583
0.000471,35.4565,-6.76579,0.71,0,48.3133,-6.89981
0.000472,35.4555,-6.75194,0.72,0,48.6679,-6.95355
0.000473,35.4538,-6.73798,0.73,0,49.0224,-7.00704
0.000474,35.4514,-6.72391,0.74,0,49.3769,-7.06028
0.000475,35.4483,-6.70973,0.75,0,49.7314,-7.11327
0.000476,35.4445,-6.69545,0.76,0,50.0859,-7.16602
0.000477,35.44,-6.68107,0.77,0,50.4403,-7.21852
0.000478,35.4347,-6.66658,0.78,0,50.7947,-7.27077
0.000479,35.4288,-6.65198,0.79,0,51.149,-7.32277
0.00048,35.4221,-6.63729,0.8,0,51.5033,-7.37452
0.000481,35.4148,-6.62249,0.81,0,51.8574,-7.42601
0.000482,35.4067,-6.60758,0.82,0,52.2116,-7.47726
0.000483,35.3979,-6.59257,0.83,0,52.5656,-7.52826
0.000484,35.3885,-6.57747,0.84,0,52.9195,-7.579
0.000485,35.3783,-6.56226,0.85,0,53.2733,-7.62949
0.000486,35.3674,-6.54695,0.86,0,53.6271,-7.67973
0.000487,35.3558,-6.53154,0.87,0,53.9807,-7.72971
0.000488,35.3434,-6.51603,0.88,0,54.3342,-7.77944
0.000489,35.3304,-6.50042,0.89,0,54.6876,-7.82891
0.00049,35.3167,-6.48471,0.9,0,55.0408,-7.87813
0.000491,35.3022,-6.4689,0.91,0,55.3939,-7.92709
0.000492,35.2871,-6.453,0.92,0,55.7468,-7.9758
0.000493,35.2713,-6.437,0.93,0,56.0996,-8.02425
0.000494,35.2547,-6.4209,0.94,0,56.4522,-8.07244
0.000495,35.2374,-6.40471,0.95,0,56.8047,-8.12038
0.000496,35.2195,-6.38842,0.96,0,57.157,-8.16805
0.000497,35.2008,-6.37203,0.97,0,57.5091,-8.21547
0.000498,35.1814,-6.35556,0.98,0,57.861,-8.26263
0.000499,35.1614,-6.33898,0.99,0,58.2127,-8.30953
0.0005,35.1406,-6.32232,1,0,58.5642,-8.35617
0.000501,35.1191,-6.30556,0.99,0,58.9155,-8.40256
0.000502,35.0969,-6.2887,0.98,0,59.2666,-8.44868
0.000503,35.074,-6.27176,0.97,0,59.6175,-8.49453
0.000504,35.0505,-6.25472,0.96,0,59.9681,-8.54013
0.000505,35.0262,-6.2376,0.95,0,60.3185,-8.58547
0.000506,35.0012,-6.22038,0.94,0,60.6686,-8.63054
0.000507,34.9755,-6.20307,0.93,0,61.0185,-8.67535
0.000508,34.9491,-6.18568,0.92,0,61.3681,-8.7199
0.000509,34.922,-6.16819,0.91,0,61.7175,-8.76419
0.00051,34.8942,-6.15062,0.9,0,62.0665,-8.80821
0.000511,34.8658,-6.13296,0.89,0,62.4153,-8.85197
0.000512,34.8366,-6.11521,0.88,0,62.7639,-8.89546
0.000513,34.8067,-6.09738,0.87,0,63.1121,-8.93869
0.000514,34.7761,-6.07946,0.86,0,63.46,-8.98165
0.000515,34.7449,-6.06145,0.85,0,63.8076,-9.02435
0.000516,34.7129,-6.04336,0.84,0,64.1549,-9.06678
0.000517,34.6802,-6.02518,0.83,0,64.5019,-9.10895
0.000518,34.6469,-6.00692,0.82,0,64.8485,-9.15085
0.000519,34.6128,-5.98857,0.81,0,65.1948,-9.19249
0.00052,34.5781,-5.97015,0.8,0,65.5407,-9.23385
0.000521,34.5427,-5.95164,0.79,0,65.8863,-9.27495
0.000522,34.5066,-5.93305,0.78,0,66.2316,-9.31579
0.000523,34.4697,-5.91437,0.77,0,66.5765,-9.35635
0.000524,34.4322,-5.89562,0.76,0,66.921,-9.39665
0.000525,34.3941,-5.87679,0.75,0,67.2651,-9.43668
0.000526,34.3552,-5.85787,0.74,0,67.6089,-9.47644
0.000527,34.3156,-5.83888,0.73,0,67.9522,-9.51593
0.000528,34.2754,-5.81981,0.72,0,68.2952,-9.55515
0.000529,34.2344,-5.80066,0.71,0,68.6377,-9.5941
0.00053,34.1928,-5.78143,0.7,0,68.9799,-9.63279
0.000531,34.1505,-5.76212,0.69,0,69.3216,-9.6712
0.000532,34.1075,-5.74274,0.68,0,69.6629,-9.70934
0.000533,34.0639,-5.72329,0.67,0,70.0037,-9.74722
0.000534,34.0195,-5.70375,0.66,0,70.3441,-9.78482
0.000535,33.9745,-5.68414,0.65,0,70.6841,-9.82215
0.000536,33.9288,-5.66446,0.64,0,71.0236,-9.85922
0.000537,33.8824,-5.64471,0.63,0,71.3627,-9.89601
0.000538,33.8353,-5.62488,0.62,0,71.7013,-9.93253
0.000539,33.7876,-5.60498,0.61,0,72.0394,-9.96877
0.00054,33.7392,-5.585,0.6,0,72.377,-10.0048
0.000541,33.6901,-5.56495,0.59,0,72.7142,-10.0405
0.000542,33.6403,-5.54484,0.58,0,73.0508,-10.0759
0.000543,33.5899,-5.52465,0.57,0,73.387,-10.111
0.000544,33.5388,-5.50439,0.56,0,73.7226,-10.1459
0.000545,33.487,-5.48406,0.55,0,74.0577,-10.1806
0.000546,33.4345,-5.46367,0.54,0,74.3923,-10.2149
0.000547,33.3814,-5.4432,0.53,0,74.7264,-10.249
0.000548,33.3276,-5.42267,0.52,0,75.06,-10.2828
0.000549,33.2732,-5.40207,0.51,0,75.393,-10.3163
0.00055,33.2181,-5.3814,0.5,0,75.7254,-10.3495
0.000551,33.1623,-5.36067,0.49,0,76.0573,-10.3825
0.000552,33.1058,-5.33987,0.48,0,76.3887,-10.4152
0.000553,33.0487,-5.31901,0.47,0,76.7194,-10.4477
0.000554,32.9909,-5.29808,0.46,0,77.0496,-10.4798
0.000555,32.9325,-5.27709,0.45,0,77.3793,-10.5117
0.000556,32.8734,-5.25603,0.44,0,77.7083,-10.5433
0.000557,32.8137,-5.23491,0.43,0,78.0367,-10.5746
0.000558,32.7533,-5.21373,0.42,0,78.3646,-10.6057
0.000559,32.6922,-5.19249,0.41,0,78.6918,-10.6365
0.00056,32.6305,-5.17119,0.4,0,79.0184,-10.667
0.000561,32.7265,-5.30776,0.39,1,78.9657,-10.6984
0.000562,32.8225,-5.44417,0.38,1,78.9116,-10.731
0.000563,32.9185,-5.58044,0.37,1,78.8564,-10.7646
0.000564,33.0145,-5.71653,0.36,1,78.8,-10.7996
0.000565,33.1105,-5.85244,0.35,1,78.7421,-10.8358
0.000566,33.2065,-5.98815,0.34,1,78.6829,-10.8733
0.000567,33.3025,-6.12367,0.33,1,78.6223,-10.912
0.000568,33.3985,-6.25899,0.32,1,78.5604,-10.9521
0.000569,33.4945,-6.3941,0.31,1,78.4972,-10.9934
0.00057,33.5905,-6.529,0.3,1,78.4325,-11.036
0.000571,33.6865,-6.66368,0.29,1,78.3666,-11.0798
0.000572,33.7825,-6.79814,0.28,1,78.2993,-11.125
0.000573,33.8785,-6.93237,0.27,1,78.2306,-11.1713
0.000574,33.9745,-7.06637,0.26,1,78.1606,-11.2189
0.000575,34.0705,-7.20014,0.25,1,78.0893,-11.2678
0.000576,34.1665,-7.33366,0.24,1,78.0166,-11.3178
0.000577,34.2625,-7.46693,0.23,1,77.9426,-11.3692
0.000578,34.3585,-7.59995,0.22,1,77.8673,-11.4217
0.000579,34.4545,-7.73271,0.21,1,77.7906,-11.4755
0.00058,34.5505,-7.8652,0.2,1,77.7126,-11.5305
0.000581,34.6465,-7.99743,0.19,1,77.6333,-11.5866
0.000582,34.7425,-8.12938,0.18,1,77.5527,-11.6441
0.000583,34.8385,-8.26106,0.17,1,77.4707,-11.7027
0.000584,34.9345,-8.39245,0.16,1,77.3875,-11.7625
0.000585,35.0305,-8.52356,0.15,1,77.3029,-11.8235
0.000586,35.1265,-8.65437,0.14,1,77.217,-11.8856
0.000587,35.2225,-8.78488,0.13,1,77.1298,-11.949
0.000588,35.3185,-8.91509,0.12,1,77.0413,-12.0135
0.000589,35.4145,-9.04498,0.11,1,76.9515,-12.0792
0.00059,35.5105,-9.17457,0.1,1,76.8604,-12.1461
0.000591,35.6065,-9.30384,0.09,1,76.768,-12.2141
0.000592,35.7025,-9.43278,0.08,1,76.6743,-12.2833
0.000593,35.7985,-9.5614,0.07,1,76.5794,-12.3537
0.000594,35.8945,-9.68968,0.06,1,76.4831,-12.4251
0.000595,35.9905,-9.81762,0.05,1,76.3856,-12.4978
0.000596,36.0865,-9.94523,0.04,1,76.2868,-12.5715
0.000597,36.1825,-10.0725,0.03,1,76.1867,-12.6464
0.000598,36.2785,-10.1994,0.02,1,76.0853,-12.7224
0.000599,36.3745,-10.3259,0.01,1,75.9827,-12.7995
0.0006,36.4705,-10.4521,-8.0231e-014,1,75.8788,-12.8777
0.000601,36.5665,-10.5779,0.01,1,75.7736,-12.957
0.000602,36.6625,-10.7034,0.02,1,75.6672,-13.0374
0.000603,36.7585,-10.8284,0.03,1,75.5596,-13.1189
0.000604,36.8545,-10.9531,0.04,1,75.4507,-13.2015
0.000605,36.9505,-11.0774,0.05,1,75.3405,-13.2852
0.000606,37.0465,-11.2013,0.06,1,75.2291,-13.3699
0.000607,37.1425,-11.3249,0.07,1,75.1165,-13.4557
0.000608,37.2385,-11.448,0.08,1,75.0026,-13.5426
0.000609,37.3345,-11.5707,0.09,1,74.8875,-13.6305
0.00061,37.4305,-11.693,0.1,1,74.7712,-13.7195
0.000611,37.5265,-11.8149,0.11,1,74.6537,-13.8095
0.000612,37.6225,-11.9364,0.12,1,74.5349,-13.9005
0.000613,37.7185,-12.0574,0.13,1,74.4149,-13.9926
0.000614,37.8145,-12.1781,0.14,1,74.2938,-14.0857
0.000615,37.9105,-12.2983,0.15,1,74.1714,-14.1798
0.000616,38.0065,-12.418,0.16,1,74.0478,-14.2749
0.000617,38.1025,-12.5374,0.17,1,73.923,-14.3711
0.000618,38.1985,-12.6562,0.18,1,73.7971,-14.4682
0.000619,38.2945,-12.7747,0.19,1,73.6699,-14.5663
0.00062,38.3905,-12.8926,0.2,1,73.5416,-14.6654
0.000621,38.4865,-13.0102,0.21,1,73.4121,-14.7655
0.000622,38.5825,-13.1272,0.22,1,73.2814,-14.8666
0.000623,38.6784,-13.2438,0.23,1,73.1495,-14.9686
0.000624,38.7744,-13.3599,0.24,1,73.0165,-15.0716
0.000625,38.8704,-13.4756,0.25,1,72.8823,-15.1755
0.000626,38.9664,-13.5908,0.26,1,72.747,-15.2804
0.000627,39.0624,-13.7055,0.27,1,72.6105,-15.3862
0.000628,39.1584,-13.8197,0.28,1,72.4729,-15.4929
0.000629,39.2544,-13.9334,0.29,1,72.3341,-15.6006
0.00063,39.3504,-14.0466,0.3,1,72.1942,-15.7092
0.000631,39.4464,-14.1593,0.31,1,72.0532,-15.8187
0.000632,39.5424,-14.2715,0.32,1,71.911,-15.9291
0.000633,39.6384,-14.3832,0.33,1,71.7678,-16.0404
0.000634,39.7344,-14.4944,0.34,1,71.6234,-16.1526
0.000635,39.8304,-14.6051,0.35,1,71.4779,-16.2657
0.000636,39.9264,-14.7153,0.36,1,71.3313,-16.3796
0.000637,40.0224,-14.8249,0.37,1,71.1836,-16.4945
0.000638,40.1184,-14.934,0.38,1,71.0348,-16.6101
0.000639,40.2144,-15.0426,0.39,1,70.8849,-16.7267
0.00064,40.3104,-15.1507,0.4,1,70.7339,-16.8441
0.000641,40.2644,-15.1168,0.41,0,71.1367,-16.9615
0.000642,40.2175,-15.0827,0.42,0,71.539,-17.0783
0.000643,40.17,-15.0484,0.43,0,71.9409,-17.1947
0.000644,40.1217,-15.0139,0.44,0,72.3424,-17.3105
0.000645,40.0726,-14.9792,0.45,0,72.7433,-17.4257
0.000646,40.0227,-14.9442,0.46,0,73.1438,-17.5404
0.000647,39.972,-14.909,0.47,0,73.5438,-17.6544
0.000648,39.9206,-14.8736,0.48,0,73.9433,-17.7679
0.000649,39.8683,-14.8379,0.49,0,74.3422,-17.8808
0.00065,39.8152,-14.8021,0.5,0,74.7406,-17.9932
0.000651,39.7613,-14.766,0.51,0,75.1385,-18.1049
0.000652,39.7066,-14.7296,0.52,0,75.5358,-18.2161
0.000653,39.6512,-14.6931,0.53,0,75.9326,-18.3266
0.000654,39.5949,-14.6563,0.54,0,76.3289,-18.4366
0.000655,39.5378,-14.6194,0.55,0,76.7245,-18.546
0.000656,39.48,-14.5821,0.56,0,77.1196,-18.6548
0.000657,39.4214,-14.5447,0.57,0,77.5141,-18.763
0.000658,39.3619,-14.5071,0.58,0,77.908,-18.8707
0.000659,39.3017,-14.4692,0.59,0,78.3013,-18.9777
0.00066,39.2407,-14.4312,0.6,0,78.6941,-19.0841
0.000661,39.179,-14.3929,0.61,0,79.0862,-19.19
0.000662,39.1164,-14.3544,0.62,0,79.4776,-19.2952
0.000663,39.053,-14.3157,0.63,0,79.8685,-19.3999
0.000664,38.9889,-14.2768,0.64,0,80.2587,-19.5039
0.000665,38.924,-14.2377,0.65,0,80.6483,-19.6074
0.000666,38.8583,-14.1984,0.66,0,81.0372,-19.7103
0.000667,38.7919,-14.1589,0.67,0,81.4254,-19.8125
0.000668,38.7246,-14.1191,0.68,0,81.813,-19.9142
0.000669,38.6566,-14.0792,0.69,0,82.1999,-20.0153
0.00067,38.5878,-14.0391,0.7,0,82.5861,-20.1157
0.000671,38.5183,-13.9987,0.71,0,82.9717,-20.2156
0.000672,38.4479,-13.9582,0.72,0,83.3565,-20.3148
0.000673,38.3768,-13.9175,0.73,0,83.7406,-20.4135
0.000674,38.305,-13.8766,0.74,0,84.124,-20.5115
0.000675,38.2323,-13.8354,0.75,0,84.5067,-20.609
0.000676,38.1589,-13.7941,0.76,0,84.8887,-20.7058
0.000677,38.0848,-13.7526,0.77,0,85.2699,-20.802
0.000678,38.0099,-13.7109,0.78,0,85.6504,-20.8976
0.000679,37.9342,-13.669,0.79,0,86.0301,-20.9926
0.00068,37.8577,-13.6269,0.8,0,86.409,-21.087
0.000681,37.7805,-13.5847,0.81,0,86.7872,-21.1808
0.000682,37.7026,-13.5422,0.82,0,87.1646,-21.274
0.000683,37.6239,-13.4996,0.83,0,87.5413,-21.3666
0.000684,37.5444,-13.4567,0.84,0,87.9171,-21.4585
0.000685,37.4642,-13.4137,0.85,0,88.2922,-21.5499
0.000686,37.3832,-13.3705,0.86,0,88.6664,-21.6406
0.000687,37.3015,-13.3272,0.87,0,89.0398,-21.7307
0.000688,37.2191,-13.2836,0.88,0,89.4124,-21.8202
0.000689,37.1359,-13.2399,0.89,0,89.7842,-21.9091
0.00069,37.0519,-13.196,0.9,0,90.1551,-21.9974
0.000691,36.9673,-13.1519,0.91,0,90.5252,-22.0851
0.000692,36.8818,-13.1076,0.92,0,90.8945,-22.1721
0.000693,36.7957,-13.0632,0.93,0,91.2629,-22.2585
0.000694,36.7088,-13.0186,0.94,0,91.6304,-22.3443
0.000695,36.6212,-12.9738,0.95,0,91.997,-22.4295
0.000696,36.5328,-12.9289,0.96,0,92.3628,-22.5141
0.000697,36.4437,-12.8838,0.97,0,92.7277,-22.598
0.000698,36.3539,-12.8385,0.98,0,93.0917,-22.6814
0.000699,36.2633,-12.793,0.99,0,93.4548,-22.7641
0.0007,36.1721,-12.7474,1,0,93.8169,-22.8462
0.000701,36.0801,-12.7017,0.99,0,94.1782,-22.9276
0.000702,35.9874,-12.6557,0.98,0,94.5385,-23.0085
0.000703,35.8939,-12.6096,0.97,0,94.8979,-23.0887
0.000704,35.7998,-12.5634,0.96,0,95.2564,-23.1683
0.000705,35.7049,-12.5169,0.95,0,95.6139,-23.2473
0.000706,35.6093,-12.4704,0.94,0,95.9705,-23.3257
0.000707,35.513,-12.4236,0.93,0,96.3261,-23.4034
0.000708,35.416,-12.3768,0.92,0,96.6808,-23.4805
0.000709,35.3183,-12.3297,0.91,0,97.0344,-23.557
0.00071,35.2199,-12.2825,0.9,0,97.3871,-23.6329
0.000711,35.1207,-12.2352,0.89,0,97.7388,-23.7082
0.000712,35.0209,-12.1877,0.88,0,98.0895,-23.7828
0.000713,34.9204,-12.1401,0.87,0,98.4392,-23.8568
0.000714,34.8191,-12.0923,0.86,0,98.7879,-23.9302
0.000715,34.7172,-12.0443,0.85,0,99.1356,-24.0029
0.000716,34.6146,-11.9963,0.84,0,99.4823,-24.075
0.000717,34.5113,-11.948,0.83,0,99.8279,-24.1465
0.000718,34.4073,-11.8997,0.82,0,100.173,-24.2174
0.000719,34.3026,-11.8512,0.81,0,100.516,-24.2877
0.00072,34.1972,-11.8025,0.8,0,100.859,-24.3573
0.000721,34.0912,-11.7537,0.79,0,101.2,-24.4263
0.000722,33.9844,-11.7048,0.78,0,101.54,-24.4946
0.000723,33.877,-11.6557,0.77,0,101.88,-24.5624
0.000724,33.7689,-11.6066,0.76,0,102.218,-24.6295
0.000725,33.6601,-11.5572,0.75,0,102.555,-24.696
0.000726,33.5507,-11.5078,0.74,0,102.891,-24.7619
0.000727,33.4406,-11.4582,0.73,0,103.226,-24.8271
0.000728,33.3298,-11.4085,0.72,0,103.56,-24.8917
0.000729,33.2183,-11.3586,0.71,0,103.893,-24.9557
0.00073,33.1062,-11.3086,0.7,0,104.224,-25.0191
0.000731,32.9934,-11.2585,0.69,0,104.555,-25.0818
0.000732,32.88,-11.2083,0.68,0,104.884,-25.1439
0.000733,32.7659,-11.158,0.67,0,105.212,-25.2054
0.000734,32.6511,-11.1075,0.66,0,105.539,-25.2663
0.000735,32.5357,-11.0569,0.65,0,105.865,-25.3265
0.000736,32.4197,-11.0062,0.64,0,106.19,-25.3861
0.000737,32.303,-10.9553,0.63,0,106.514,-25.4451
0.000738,32.1856,-10.9044,0.62,0,106.836,-25.5034
0.000739,32.0676,-10.8533,0.61,0,107.157,-25.5611
0.00074,31.949,-10.8022,0.6,0,107.478,-25.6182
0.000741,31.8297,-10.7509,0.59,0,107.796,-25.6747
0.000742,31.7098,-10.6995,0.58,0,108.114,-25.7306
0.000743,31.5893,-10.6479,0.57,0,108.431,-25.7858
0.000744,31.4681,-10.5963,0.56,0,108.746,-25.8404
0.000745,31.3463,-10.5446,0.55,0,109.06,-25.8943
0.000746,31.2238,-10.4927,0.54,0,109.373,-25.9477
0.000747,31.1008,-10.4408,0.53,0,109.684,-26.0004
0.000748,30.9771,-10.3887,0.52,0,109.995,-26.0525
0.000749,30.8528,-10.3366,0.51,0,110.304,-26.104
0.00075,30.7279,-10.2843,0.5,0,110.612,-26.1548
0.000751,30.6024,-10.2319,0.49,0,110.919,-26.205
0.000752,30.4762,-10.1795,0.48,0,111.224,-26.2546
0.000753,30.3495,-10.1269,0.47,0,111.528,-26.3036
0.000754,30.2221,-10.0743,0.46,0,111.831,-26.352
0.000755,30.0941,-10.0215,0.45,0,112.133,-26.3997
0.000756,29.9656,-9.96867,0.44,0,112.433,-26.4468
0.000757,29.8364,-9.91573,0.43,0,112.732,-26.4933
0.000758,29.7066,-9.8627,0.42,0,113.03,-26.5391
0.000759,29.5763,-9.80957,0.41,0,113.326,-26.5844
0.00076,29.4453,-9.75636,0.4,0,113.621,-26.629
0.000761,29.5413,-9.93013,0.39,1,113.522,-26.6745
0.000762,29.6373,-10.1036,0.38,1,113.422,-26.7217
0.000763,29.7333,-10.2769,0.37,1,113.32,-26.7701
0.000764,29.8293,-10.4498,0.36,1,113.216,-26.8202
0.000765,29.9253,-10.6224,0.35,1,113.111,-26.8718
0.000766,30.0213,-10.7947,0.34,1,113.004,-26.9251
0.000767,30.1173,-10.9667,0.33,1,112.895,-26.98
0.000768,30.2133,-11.1384,0.32,1,112.784,-27.0365
0.000769,30.3093,-11.3097,0.31,1,112.672,-27.0946
0.00077,30.4053,-11.4807,0.3,1,112.558,-27.1543
0.000771,30.5013,-11.6513,0.29,1,112.442,-27.2156
0.000772,30.5973,-11.8216,0.28,1,112.325,-27.2785
0.000773,30.6933,-11.9915,0.27,1,112.206,-27.3429
0.000774,30.7893,-12.1611,0.26,1,112.085,-27.409
0.000775,30.8853,-12.3302,0.25,1,111.963,-27.4765
0.000776,30.9813,-12.499,0.24,1,111.839,-27.5457
0.000777,31.0773,-12.6674,0.23,1,111.713,-27.6163
0.000778,31.1733,-12.8354,0.22,1,111.585,-27.6885
0.000779,31.2693,-13.003,0.21,1,111.456,-27.7623
0.00078,31.3653,-13.1701,0.2,1,111.325,-27.8375
0.000781,31.4613,-13.3369,0.19,1,111.193,-27.9143
0.000782,31.5573,-13.5033,0.18,1,111.059,-27.9926
0.000783,31.6533,-13.6692,0.17,1,110.923,-28.0724
0.000784,31.7493,-13.8346,0.16,1,110.785,-28.1537
0.000785,31.8453,-13.9997,0.15,1,110.646,-28.2365
0.000786,31.9413,-14.1643,0.14,1,110.505,-28.3208
0.000787,32.0373,-14.3284,0.13,1,110.363,-28.4065
0.000788,32.1333,-14.4921,0.12,1,110.219,-28.4937
0.000789,32.2293,-14.6553,0.11,1,110.073,-28.5824
0.00079,32.3253,-14.8181,0.1,1,109.925,-28.6725
0.000791,32.4213,-14.9803,0.09,1,109.776,-28.764
0.000792,32.5173,-15.1421,0.08,1,109.626,-28.857
0.000793,32.6133,-15.3034,0.07,1,109.474,-28.9514
0.000794,32.7093,-15.4642,0.06,1,109.32,-29.0473
0.000795,32.8053,-15.6245,0.05,1,109.164,-29.1445
0.000796,32.9013,-15.7843,0.04,1,109.007,-29.2432
0.000797,32.9973,-15.9435,0.03,1,108.849,-29.3432
0.000798,33.0933,-16.1023,0.02,1,108.688,-29.4447
0.000799,33.1893,-16.2605,0.01,1,108.527,-29.5475
0.0008,33.2853,-16.4182,-1.2902e-013,1,108.363,-29.6517
0.000801,33.3813,-16.5753,0.01,1,108.198,-29.7572
0.000802,33.4773,-16.7319,0.02,1,108.032,-29.8642
0.000803,33.5733,-16.888,0.03,1,107.864,-29.9724
0.000804,33.6693,-17.0435,0.04,1,107.694,-30.082
0.000805,33.7653,-17.1985,0.05,1,107.523,-30.193
0.000806,33.8613,-17.3528,0.06,1,107.35,-30.3052
0.000807,33.9573,-17.5066,0.07,1,107.176,-30.4188
0.000808,34.0533,-17.6598,0.08,1,107,-30.5337
0.000809,34.1493,-17.8125,0.09,1,106.823,-30.6498
0.00081,34.2453,-17.9645,0.1,1,106.644,-30.7673
0.000811,34.3413,-18.116,0.11,1,106.463,-30.8861
0.000812,34.4373,-18.2668,0.12,1,106.281,-31.0061
0.000813,34.5333,-18.4171,0.13,1,106.098,-31.1274
0.000814,34.6293,-18.5667,0.14,1,105.913,-31.2499
0.000815,34.7253,-18.7157,0.15,1,105.727,-31.3737
0.000816,34.8213,-18.8641,0.16,1,105.539,-31.4987
0.000817,34.9173,-19.0119,0.17,1,105.349,-31.625
0.000818,35.0133,-19.159,0.18,1,105.158,-31.7525
0.000819,35.1093,-19.3055,0.19,1,104.966,-31.8812
0.00082,35.2053,-19.4513,0.2,1,104.772,-32.011
0.000821,35.3013,-19.5965,0.21,1,104.577,-32.1421
0.000822,35.3973,-19.7411,0.22,1,104.38,-32.2744
0.000823,35.4933,-19.885,0.23,1,104.182,-32.4079
0.000824,35.5893,-20.0282,0.24,1,103.983,-32.5425
0.000825,35.6853,-20.1707,0.25,1,103.782,-32.6782
0.000826,35.7813,-20.3126,0.26,1,103.579,-32.8152
