Time,iL1,iL2,vC1,vC2,V2,V3,V1
0.010212,1.05665,4.6548,48.4168,19.6483,0.4,0.12,1
0.010213,1.05625,4.68354,48.3807,19.6557,0.4,0.13,1
0.010214,1.05588,4.71225,48.3443,19.6634,0.4,0.14,1
0.010215,1.05556,4.74091,48.3076,19.6713,0.4,0.15,1
0.010216,1.05527,4.76952,48.2706,19.6795,0.4,0.16,1
0.010217,1.05502,4.79809,48.2333,19.688,0.4,0.17,1
0.010218,1.0548,4.82661,48.1957,19.6967,0.4,0.18,1
0.010219,1.05463,4.85508,48.1579,19.7057,0.4,0.19,1
0.01022,1.05449,4.88351,48.1197,19.715,0.4,0.2,1
0.010221,1.05439,4.91189,48.0813,19.7246,0.4,0.21,1
0.010222,1.05432,4.94023,48.0426,19.7344,0.4,0.22,1
0.010223,1.0543,4.96851,48.0036,19.7444,0.4,0.23,1
0.010224,1.05432,4.99674,47.9643,19.7547,0.4,0.24,1
0.010225,1.05437,5.02493,47.9247,19.7653,0.4,0.25,1
0.010226,1.05447,5.05306,47.8849,19.7762,0.4,0.26,1
0.010227,1.0546,5.08115,47.8448,19.7873,0.4,0.27,1
0.010228,1.05478,5.10918,47.8044,19.7987,0.4,0.28,1
0.010229,1.05499,5.13716,47.7637,19.8103,0.4,0.29,1
0.01023,1.05525,5.16508,47.7227,19.8222,0.4,0.3,1
0.010231,1.05555,5.19296,47.6815,19.8343,0.4,0.31,1
0.010232,1.05589,5.22078,47.64,19.8467,0.4,0.32,1
0.010233,1.05627,5.24854,47.5982,19.8593,0.4,0.33,1
0.010234,1.05669,5.27625,47.5561,19.8722,0.4,0.34,1
0.010235,1.05716,5.30391,47.5138,19.8854,0.4,0.35,1
0.010236,1.05767,5.33151,47.4712,19.8987,0.4,0.36,1
0.010237,1.05822,5.35906,47.4283,19.9124,0.4,0.37,1
0.010238,1.05881,5.38654,47.3852,19.9263,0.4,0.38,1
0.010239,1.05945,5.41397,47.3418,19.9404,0.4,0.39,1
0.01024,1.06013,5.44135,47.2981,19.9548,0.4,0.4,1
0.010241,1.06082,5.42138,47.3087,19.9691,0.4,0.41,0
0.010242,1.0615,5.4014,47.3193,19.9832,0.4,0.42,0
0.010243,1.06218,5.38141,47.3299,19.9972,0.4,0.43,0
0.010244,1.06284,5.36141,47.3405,20.0109,0.4,0.44,0
0.010245,1.0635,5.34139,47.3512,20.0244,0.4,0.45,0
0.010246,1.06414,5.32136,47.3618,20.0376,0.4,0.46,0
0.010247,1.06477,5.30131,47.3725,20.0506,0.4,0.47,0
0.010248,1.0654,5.28126,47.3831,20.0634,0.4,0.48,0
0.010249,1.06601,5.26119,47.3938,20.076,0.4,0.49,0
0.01025,1.06661,5.2411,47.4044,20.0883,0.4,0.5,0
0.010251,1.0672,5.22101,47.4151,20.1005,0.4,0.51,0
0.010252,1.06778,5.2009,47.4258,20.1124,0.4,0.52,0
0.010253,1.06835,5.18078,47.4364,20.124,0.4,0.53,0
0.010254,1.0689,5.16065,47.4471,20.1355,0.4,0.54,0
0.010255,1.06945,5.14051,47.4578,20.1467,0.4,0.55,0
0.010256,1.06999,5.12036,47.4685,20.1577,0.4,0.56,0
0.010257,1.07052,5.1002,47.4792,20.1685,0.4,0.57,0
0.010258,1.07103,5.08002,47.4899,20.179,0.4,0.58,0
0.010259,1.07154,5.05984,47.5006,20.1894,0.4,0.59,0
0.01026,1.07203,5.03965,47.5114,20.1995,0.4,0.6,0
0.010261,1.07251,5.01944,47.5221,20.2094,0.4,0.61,0
0.010262,1.07299,4.99923,47.5328,20.219,0.4,0.62,0
0.010263,1.07345,4.979,47.5435,20.2285,0.4,0.63,0
0.010264,1.0739,4.95877,47.5543,20.2377,0.4,0.64,0
0.010265,1.07434,4.93853,47.565,20.2467,0.4,0.65,0
0.010266,1.07477,4.91828,47.5758,20.2555,0.4,0.66,0
0.010267,1.07519,4.89802,47.5865,20.264,0.4,0.67,0
0.010268,1.0756,4.87775,47.5973,20.2724,0.4,0.68,0
0.010269,1.07599,4.85747,47.608,20.2805,0.4,0.69,0
0.01027,1.07638,4.83719,47.6188,20.2884,0.4,0.7,0
0.010271,1.07675,4.81689,47.6296,20.2961,0.4,0.71,0
0.010272,1.07712,4.79659,47.6403,20.3036,0.4,0.72,0
0.010273,1.07747,4.77629,47.6511,20.3108,0.4,0.73,0
0.010274,1.07782,4.75597,47.6619,20.3178,0.4,0.74,0
0.010275,1.07815,4.73565,47.6727,20.3247,0.4,0.75,0
0.010276,1.07847,4.71532,47.6834,20.3313,0.4,0.76,0
0.010277,1.07878,4.69499,47.6942,20.3376,0.4,0.77,0
0.010278,1.07908,4.67465,47.705,20.3438,0.4,0.78,0
0.010279,1.07937,4.6543,47.7158,20.3498,0.4,0.79,0
0.01028,1.07965,4.63395,47.7266,20.3555,0.4,0.8,0
0.010281,1.07992,4.61359,47.7374,20.361,0.4,0.81,0
0.010282,1.08018,4.59323,47.7482,20.3663,0.4,0.82,0
0.010283,1.08042,4.57286,47.759,20.3714,0.4,0.83,0
0.010284,1.08066,4.55248,47.7698,20.3763,0.4,0.84,0
0.010285,1.08088,4.53211,47.7806,20.381,0.4,0.85,0
0.010286,1.0811,4.51172,47.7914,20.3854,0.4,0.86,0
0.010287,1.0813,4.49133,47.8022,20.3897,0.4,0.87,0
0.010288,1.08149,4.47094,47.8131,20.3937,0.4,0.88,0
0.010289,1.08168,4.45055,47.8239,20.3975,0.4,0.89,0
0.01029,1.08185,4.43015,47.8347,20.4011,0.4,0.9,0
0.010291,1.08201,4.40975,47.8455,20.4045,0.4,0.91,0
0.010292,1.08216,4.38934,47.8563,20.4077,0.4,0.92,0
0.010293,1.08229,4.36893,47.8671,20.4107,0.4,0.93,0
0.010294,1.08242,4.34852,47.878,20.4134,0.4,0.94,0
0.010295,1.08254,4.3281,47.8888,20.416,0.4,0.95,0
0.010296,1.08264,4.30769,47.8996,20.4183,0.4,0.96,0
0.010297,1.08274,4.28727,47.9104,20.4205,0.4,0.97,0
0.010298,1.08282,4.26684,47.9213,20.4224,0.4,0.98,0
0.010299,1.0829,4.24642,47.9321,20.4241,0.4,0.99,0
0.0103,1.08296,4.226,47.9429,20.4256,0.4,1,0
0.010301,1.08301,4.20557,47.9538,20.4269,0.4,0.99,0
0.010302,1.08305,4.18514,47.9646,20.428,0.4,0.98,0
0.010303,1.08308,4.16471,47.9754,20.4289,0.4,0.97,0
0.010304,1.0831,4.14428,47.9863,20.4296,0.4,0.96,0
0.010305,1.08311,4.12386,47.9971,20.4301,0.4,0.95,0
0.010306,1.08311,4.10342,48.0079,20.4304,0.4,0.94,0
0.010307,1.08309,4.08299,48.0187,20.4304,0.4,0.93,0
0.010308,1.08307,4.06256,48.0296,20.4303,0.4,0.92,0
0.010309,1.08303,4.04213,48.0404,20.43,0.4,0.91,0
0.01031,1.08299,4.0217,48.0512,20.4294,0.4,0.9,0
0.010311,1.08293,4.00127,48.0621,20.4287,0.4,0.89,0
0.010312,1.08286,3.98085,48.0729,20.4277,0.4,0.88,0
0.010313,1.08278,3.96042,48.0837,20.4266,0.4,0.87,0
0.010314,1.0827,3.93999,48.0946,20.4252,0.4,0.86,0
0.010315,1.0826,3.91957,48.1054,20.4237,0.4,0.85,0
0.010316,1.08248,3.89915,48.1162,20.4219,0.4,0.84,0
0.010317,1.08236,3.87873,48.127,20.42,0.4,0.83,0
0.010318,1.08223,3.85831,48.1379,20.4178,0.4,0.82,0
0.010319,1.08209,3.83789,48.1487,20.4155,0.4,0.81,0
0.01032,1.08193,3.81748,48.1595,20.4129,0.4,0.8,0
0.010321,1.08177,3.79706,48.1703,20.4102,0.4,0.79,0
0.010322,1.08159,3.77666,48.1811,20.4072,0.4,0.78,0
0.010323,1.08141,3.75625,48.1919,20.4041,0.4,0.77,0
0.010324,1.08121,3.73585,48.2028,20.4007,0.4,0.76,0
0.010325,1.081,3.71545,48.2136,20.3972,0.4,0.75,0
0.010326,1.08078,3.69505,48.2244,20.3934,0.4,0.74,0
0.010327,1.08055,3.67466,48.2352,20.3895,0.4,0.73,0
0.010328,1.08031,3.65427,48.246,20.3854,0.4,0.72,0
0.010329,1.08006,3.63389,48.2568,20.3811,0.4,0.71,0
0.01033,1.0798,3.61351,48.2676,20.3765,0.4,0.7,0
0.010331,1.07952,3.59314,48.2784,20.3718,0.4,0.69,0
0.010332,1.07924,3.57277,48.2892,20.3669,0.4,0.68,0
0.010333,1.07895,3.5524,48.3,20.3618,0.4,0.67,0
0.010334,1.07864,3.53204,48.3108,20.3565,0.4,0.66,0
0.010335,1.07833,3.51169,48.3215,20.351,0.4,0.65,0
0.010336,1.078,3.49134,48.3323,20.3453,0.4,0.64,0
0.010337,1.07766,3.471,48.3431,20.3395,0.4,0.63,0
0.010338,1.07731,3.45066,48.3539,20.3334,0.4,0.62,0
0.010339,1.07695,3.43033,48.3646,20.3272,0.4,0.61,0
0.01034,1.07658,3.41001,48.3754,20.3207,0.4,0.6,0
0.010341,1.0762,3.38969,48.3862,20.3141,0.4,0.59,0
0.010342,1.07581,3.36938,48.3969,20.3072,0.4,0.58,0
0.010343,1.07541,3.34908,48.4077,20.3002,0.4,0.57,0
0.010344,1.07499,3.32878,48.4184,20.293,0.4,0.56,0
0.010345,1.07457,3.30849,48.4292,20.2856,0.4,0.55,0
0.010346,1.07414,3.28821,48.4399,20.2781,0.4,0.54,0
0.010347,1.07369,3.26794,48.4507,20.2703,0.4,0.53,0
0.010348,1.07324,3.24767,48.4614,20.2623,0.4,0.52,0
0.010349,1.07277,3.22741,48.4721,20.2542,0.4,0.51,0
0.01035,1.07229,3.20716,48.4829,20.2459,0.4,0.5,0
0.010351,1.0718,3.18692,48.4936,20.2373,0.4,0.49,0
0.010352,1.0713,3.16669,48.5043,20.2286,0.4,0.48,0
0.010353,1.07079,3.14646,48.515,20.2198,0.4,0.47,0
0.010354,1.07027,3.12625,48.5257,20.2107,0.4,0.46,0
0.010355,1.06974,3.10604,48.5364,20.2014,0.4,0.45,0
0.010356,1.0692,3.08584,48.5471,20.192,0.4,0.44,0
0.010357,1.06865,3.06566,48.5578,20.1824,0.4,0.43,0
0.010358,1.06809,3.04548,48.5685,20.1726,0.4,0.42,0
0.010359,1.06751,3.02531,48.5792,20.1626,0.4,0.41,0
0.01036,1.06693,3.00515,48.5898,20.1525,0.4,0.4,0
0.010361,1.06635,3.03358,48.5702,20.1424,0.4,0.39,1
0.010362,1.0658,3.062,48.5503,20.1327,0.4,0.38,1
0.010363,1.06526,3.09042,48.5302,20.1232,0.4,0.37,1
0.010364,1.06474,3.11882,48.5098,20.114,0.4,0.36,1
0.010365,1.06424,3.14721,48.4892,20.1051,0.4,0.35,1
0.010366,1.06376,3.17559,48.4682,20.0965,0.4,0.34,1
0.010367,1.0633,3.20395,48.4469,20.0883,0.4,0.33,1
0.010368,1.06286,3.2323,48.4254,20.0803,0.4,0.32,1
0.010369,1.06245,3.26064,48.4035,20.0726,0.4,0.31,1
0.01037,1.06206,3.28896,48.3814,20.0652,0.4,0.3,1
0.010371,1.06169,3.31727,48.359,20.0581,0.4,0.29,1
0.010372,1.06134,3.34556,48.3363,20.0513,0.4,0.28,1
0.010373,1.06101,3.37384,48.3133,20.0448,0.4,0.27,1
0.010374,1.06071,3.4021,48.29,20.0386,0.4,0.26,1
0.010375,1.06043,3.43034,48.2665,20.0327,0.4,0.25,1
0.010376,1.06018,3.45857,48.2426,20.0271,0.4,0.24,1
0.010377,1.05995,3.48677,48.2185,20.0218,0.4,0.23,1
0.010378,1.05974,3.51496,48.1941,20.0167,0.4,0.22,1
0.010379,1.05956,3.54313,48.1694,20.012,0.4,0.21,1
0.01038,1.0594,3.57128,48.1444,20.0075,0.4,0.2,1
0.010381,1.05927,3.5994,48.1192,20.0034,0.4,0.19,1
0.010382,1.05917,3.62751,48.0936,19.9995,0.4,0.18,1
0.010383,1.05909,3.65559,48.0678,19.9959,0.4,0.17,1
0.010384,1.05903,3.68365,48.0417,19.9926,0.4,0.16,1
0.010385,1.059,3.71169,48.0153,19.9896,0.4,0.15,1
0.010386,1.059,3.7397,47.9886,19.9869,0.4,0.14,1
0.010387,1.05903,3.76769,47.9617,19.9845,0.4,0.13,1
0.010388,1.05908,3.79566,47.9345,19.9823,0.4,0.12,1
0.010389,1.05916,3.8236,47.907,19.9805,0.4,0.11,1
0.01039,1.05926,3.85151,47.8792,19.9789,0.4,0.1,1
0.010391,1.0594,3.8794,47.8511,19.9776,0.4,0.09,1
0.010392,1.05956,3.90726,47.8228,19.9766,0.4,0.08,1
0.010393,1.05975,3.93509,47.7942,19.9758,0.4,0.07,1
0.010394,1.05997,3.96289,47.7653,19.9754,0.4,0.06,1
0.010395,1.06022,3.99067,47.7361,19.9752,0.4,0.05,1
0.010396,1.0605,4.01841,47.7067,19.9753,0.4,0.04,1
0.010397,1.06081,4.04613,47.677,19.9756,0.4,0.03,1
0.010398,1.06115,4.07382,47.647,19.9763,0.4,0.02,1
0.010399,1.06152,4.10147,47.6167,19.9772,0.4,0.01,1
0.0104,1.06191,4.12909,47.5862,19.9784,0.4,1.19002e-011,1
0.010401,1.06234,4.15669,47.5554,19.9799,0.4,0.01,1
0.010402,1.0628,4.18424,47.5243,19.9816,0.4,0.02,1
0.010403,1.06329,4.21177,47.4929,19.9836,0.4,0.03,1
0.010404,1.06382,4.23926,47.4613,19.9859,0.4,0.04,1
0.010405,1.06437,4.26672,47.4294,19.9885,0.4,0.05,1
0.010406,1.06496,4.29414,47.3973,19.9913,0.4,0.06,1
0.010407,1.06558,4.32153,47.3648,19.9944,0.4,0.07,1
0.010408,1.06623,4.34889,47.3321,19.9978,0.4,0.08,1
0.010409,1.06691,4.3762,47.2992,20.0014,0.4,0.09,1
0.01041,1.06763,4.40348,47.266,20.0053,0.4,0.1,1
0.010411,1.06838,4.43072,47.2325,20.0094,0.4,0.11,1
0.010412,1.06917,4.45793,47.1987,20.0139,0.4,0.12,1
0.010413,1.06998,4.48509,47.1647,20.0185,0.4,0.13,1
0.010414,1.07084,4.51222,47.1304,20.0235,0.4,0.14,1
0.010415,1.07172,4.5393,47.0959,20.0287,0.4,0.15,1
0.010416,1.07265,4.56635,47.0611,20.0342,0.4,0.16,1
0.010417,1.0736,4.59336,47.026,20.0399,0.4,0.17,1
0.010418,1.07459,4.62032,46.9907,20.0459,0.4,0.18,1
0.010419,1.07562,4.64725,46.9551,20.0521,0.4,0.19,1
0.01042,1.07668,4.67413,46.9192,20.0586,0.4,0.2,1
0.010421,1.07778,4.70097,46.8831,20.0653,0.4,0.21,1
0.010422,1.07892,4.72776,46.8468,20.0724,0.4,0.22,1
0.010423,1.08009,4.75452,46.8102,20.0796,0.4,0.23,1
0.010424,1.0813,4.78123,46.7733,20.0871,0.4,0.24,1
0.010425,1.08254,4.80789,46.7362,20.0949,0.4,0.25,1
0.010426,1.08382,4.83451,46.6988,20.1029,0.4,0.26,1
0.010427,1.08514,4.86108,46.6611,20.1112,0.4,0.27,1
0.010428,1.0865,4.88761,46.6233,20.1197,0.4,0.28,1
0.010429,1.0879,4.91409,46.5851,20.1284,0.4,0.29,1
0.01043,1.08933,4.94052,46.5467,20.1374,0.4,0.3,1
0.010431,1.09081,4.96691,46.5081,20.1467,0.4,0.31,1
0.010432,1.09232,4.99324,46.4692,20.1562,0.4,0.32,1
0.010433,1.09387,5.01953,46.4301,20.1659,0.4,0.33,1
0.010434,1.09546,5.04577,46.3907,20.1759,0.4,0.34,1
0.010435,1.09709,5.07196,46.3511,20.1861,0.4,0.35,1
0.010436,1.09875,5.0981,46.3112,20.1966,0.4,0.36,1
0.010437,1.10046,5.12419,46.2711,20.2073,0.4,0.37,1
0.010438,1.10221,5.15023,46.2307,20.2183,0.4,0.38,1
0.010439,1.104,5.17621,46.1901,20.2295,0.4,0.39,1
0.01044,1.10583,5.20215,46.1493,20.2409,0.4,0.4,1
0.010441,1.10767,5.1819,46.1604,20.2522,0.4,0.41,0
0.010442,1.10951,5.16164,46.1714,20.2634,0.4,0.42,0
0.010443,1.11133,5.14137,46.1826,20.2744,0.4,0.43,0
0.010444,1.11314,5.12109,46.1937,20.2851,0.4,0.44,0
0.010445,1.11494,5.1008,46.2048,20.2957,0.4,0.45,0
0.010446,1.11673,5.0805,46.216,20.306,0.4,0.46,0
0.010447,1.11851,5.06019,46.2271,20.316,0.4,0.47,0
0.010448,1.12028,5.03987,46.2383,20.3259,0.4,0.48,0
0.010449,1.12203,5.01954,46.2496,20.3355,0.4,0.49,0
0.01045,1.12378,4.99919,46.2608,20.3449,0.4,0.5,0
0.010451,1.12551,4.97885,46.272,20.3541,0.4,0.51,0
0.010452,1.12723,4.95849,46.2833,20.3631,0.4,0.52,0
0.010453,1.12894,4.93812,46.2946,20.3719,0.4,0.53,0
0.010454,1.13064,4.91774,46.3059,20.3804,0.4,0.54,0
0.010455,1.13233,4.89736,46.3172,20.3887,0.4,0.55,0
0.010456,1.13401,4.87697,46.3285,20.3968,0.4,0.56,0
0.010457,1.13568,4.85656,46.3399,20.4046,0.4,0.57,0
0.010458,1.13733,4.83616,46.3512,20.4123,0.4,0.58,0
0.010459,1.13897,4.81574,46.3626,20.4197,0.4,0.59,0
0.01046,1.14061,4.79532,46.374,20.4269,0.4,0.6,0
0.010461,1.14223,4.77489,46.3854,20.4339,0.4,0.61,0
0.010462,1.14383,4.75445,46.3969,20.4407,0.4,0.62,0
0.010463,1.14543,4.734,46.4083,20.4472,0.4,0.63,0
0.010464,1.14702,4.71355,46.4198,20.4536,0.4,0.64,0
0.010465,1.14859,4.6931,46.4312,20.4597,0.4,0.65,0
0.010466,1.15016,4.67264,46.4427,20.4656,0.4,0.66,0
0.010467,1.15171,4.65217,46.4542,20.4713,0.4,0.67,0
0.010468,1.15325,4.63169,46.4658,20.4768,0.4,0.68,0
0.010469,1.15478,4.61121,46.4773,20.482,0.4,0.69,0
0.01047,1.15629,4.59073,46.4889,20.4871,0.4,0.7,0
0.010471,1.1578,4.57024,46.5004,20.4919,0.4,0.71,0
0.010472,1.15929,4.54974,46.512,20.4965,0.4,0.72,0
0.010473,1.16077,4.52925,46.5236,20.5009,0.4,0.73,0
0.010474,1.16224,4.50874,46.5352,20.5051,0.4,0.74,0
0.010475,1.1637,4.48824,46.5469,20.509,0.4,0.75,0
0.010476,1.16515,4.46772,46.5585,20.5128,0.4,0.76,0
0.010477,1.16659,4.44721,46.5702,20.5163,0.4,0.77,0
0.010478,1.16801,4.42669,46.5818,20.5197,0.4,0.78,0
0.010479,1.16942,4.40617,46.5935,20.5228,0.4,0.79,0
0.01048,1.17082,4.38565,46.6052,20.5257,0.4,0.8,0
0.010481,1.17221,4.36512,46.6169,20.5284,0.4,0.81,0
0.010482,1.17359,4.34459,46.6287,20.5309,0.4,0.82,0
0.010483,1.17495,4.32406,46.6404,20.5332,0.4,0.83,0
0.010484,1.17631,4.30352,46.6522,20.5353,0.4,0.84,0
0.010485,1.17765,4.28299,46.6639,20.5371,0.4,0.85,0
0.010486,1.17898,4.26245,46.6757,20.5388,0.4,0.86,0
0.010487,1.1803,4.24191,46.6875,20.5402,0.4,0.87,0
0.010488,1.18161,4.22137,46.6993,20.5414,0.4,0.88,0
0.010489,1.1829,4.20083,46.7112,20.5425,0.4,0.89,0
0.01049,1.18418,4.18028,46.723,20.5433,0.4,0.9,0
0.010491,1.18545,4.15974,46.7348,20.5439,0.4,0.91,0
0.010492,1.18671,4.1392,46.7467,20.5443,0.4,0.92,0
0.010493,1.18796,4.11865,46.7586,20.5445,0.4,0.93,0
0.010494,1.1892,4.09811,46.7705,20.5445,0.4,0.94,0
0.010495,1.19042,4.07756,46.7824,20.5443,0.4,0.95,0
0.010496,1.19163,4.05702,46.7943,20.5439,0.4,0.96,0
0.010497,1.19283,4.03648,46.8062,20.5433,0.4,0.97,0
0.010498,1.19402,4.01593,46.8181,20.5424,0.4,0.98,0
0.010499,1.19519,3.99539,46.8301,20.5414,0.4,0.99,0
0.0105,1.19636,3.97485,46.842,20.5402,0.4,1,0
0.010501,1.19751,3.95431,46.854,20.5387,0.4,0.99,0
0.010502,1.19865,3.93377,46.866,20.5371,0.4,0.98,0
0.010503,1.19978,3.91324,46.878,20.5353,0.4,0.97,0
0.010504,1.20089,3.8927,46.89,20.5332,0.4,0.96,0
0.010505,1.202,3.87217,46.902,20.531,0.4,0.95,0
0.010506,1.20309,3.85164,46.914,20.5285,0.4,0.94,0
0.010507,1.20417,3.83111,46.926,20.5259,0.4,0.93,0
0.010508,1.20524,3.81059,46.9381,20.5231,0.4,0.92,0
0.010509,1.20629,3.79007,46.9502,20.52,0.4,0.91,0
0.01051,1.20734,3.76955,46.9622,20.5168,0.4,0.9,0
0.010511,1.20837,3.74903,46.9743,20.5134,0.4,0.89,0
0.010512,1.20939,3.72852,46.9864,20.5097,0.4,0.88,0
0.010513,1.2104,3.70801,46.9985,20.5059,0.4,0.87,0
0.010514,1.21139,3.68751,47.0106,20.5019,0.4,0.86,0
0.010515,1.21238,3.66701,47.0227,20.4976,0.4,0.85,0
0.010516,1.21335,3.64651,47.0348,20.4932,0.4,0.84,0
0.010517,1.21431,3.62602,47.047,20.4886,0.4,0.83,0
0.010518,1.21525,3.60554,47.0591,20.4838,0.4,0.82,0
0.010519,1.21619,3.58506,47.0713,20.4788,0.4,0.81,0
0.01052,1.21711,3.56458,47.0835,20.4736,0.4,0.8,0
0.010521,1.21802,3.54411,47.0956,20.4682,0.4,0.79,0
0.010522,1.21892,3.52364,47.1078,20.4626,0.4,0.78,0
0.010523,1.21981,3.50318,47.12,20.4568,0.4,0.77,0
0.010524,1.22068,3.48273,47.1322,20.4508,0.4,0.76,0
0.010525,1.22154,3.46228,47.1444,20.4446,0.4,0.75,0
0.010526,1.22239,3.44184,47.1566,20.4383,0.4,0.74,0
0.010527,1.22323,3.42141,47.1689,20.4317,0.4,0.73,0
0.010528,1.22405,3.40098,47.1811,20.425,0.4,0.72,0
0.010529,1.22487,3.38056,47.1933,20.418,0.4,0.71,0
0.01053,1.22567,3.36014,47.2056,20.4109,0.4,0.7,0
0.010531,1.22645,3.33973,47.2179,20.4036,0.4,0.69,0
0.010532,1.22723,3.31933,47.2301,20.3961,0.4,0.68,0
0.010533,1.22799,3.29894,47.2424,20.3884,0.4,0.67,0
0.010534,1.22875,3.27856,47.2547,20.3805,0.4,0.66,0
0.010535,1.22949,3.25818,47.267,20.3724,0.4,0.65,0
0.010536,1.23021,3.23781,47.2793,20.3642,0.4,0.64,0
0.010537,1.23093,3.21745,47.2916,20.3557,0.4,0.63,0
0.010538,1.23163,3.1971,47.3039,20.3471,0.4,0.62,0
0.010539,1.23232,3.17676,47.3162,20.3383,0.4,0.61,0
0.01054,1.233,3.15642,47.3285,20.3293,0.4,0.6,0
0.010541,1.23366,3.1361,47.3409,20.3201,0.4,0.59,0
0.010542,1.23431,3.11578,47.3532,20.3107,0.4,0.58,0
0.010543,1.23496,3.09548,47.3656,20.3012,0.4,0.57,0
0.010544,1.23558,3.07518,47.3779,20.2914,0.4,0.56,0
0.010545,1.2362,3.05489,47.3903,20.2815,0.4,0.55,0
0.010546,1.2368,3.03462,47.4026,20.2714,0.4,0.54,0
0.010547,1.23739,3.01435,47.415,20.2611,0.4,0.53,0
0.010548,1.23797,2.9941,47.4274,20.2507,0.4,0.52,0
0.010549,1.23854,2.97385,47.4398,20.24,0.4,0.51,0
0.01055,1.23909,2.95362,47.4522,20.2292,0.4,0.5,0
0.010551,1.23963,2.93339,47.4645,20.2182,0.4,0.49,0
0.010552,1.24016,2.91318,47.4769,20.207,0.4,0.48,0
0.010553,1.24068,2.89298,47.4894,20.1956,0.4,0.47,0
0.010554,1.24119,2.87279,47.5018,20.1841,0.4,0.46,0
0.010555,1.24168,2.85261,47.5142,20.1723,0.4,0.45,0
0.010556,1.24216,2.83244,47.5266,20.1604,0.4,0.44,0
0.010557,1.24262,2.81229,47.539,20.1483,0.4,0.43,0
0.010558,1.24308,2.79215,47.5514,20.1361,0.4,0.42,0
0.010559,1.24352,2.77202,47.5639,20.1236,0.4,0.41,0
0.01056,1.24395,2.7519,47.5763,20.111,0.4,0.4,0
0.010561,1.24439,2.77936,47.561,20.0985,0.4,0.39,1
0.010562,1.24484,2.80682,47.5455,20.0864,0.4,0.38,1
0.010563,1.2453,2.83428,47.5297,20.0744,0.4,0.37,1
0.010564,1.24578,2.86173,47.5137,20.0627,0.4,0.36,1
0.010565,1.24627,2.88918,47.4974,20.0514,0.4,0.35,1
0.010566,1.24678,2.91663,47.4808,20.0403,0.4,0.34,1
0.010567,1.24731,2.94406,47.464,20.0296,0.4,0.33,1
0.010568,1.24786,2.97149,47.4469,20.0191,0.4,0.32,1
0.010569,1.24842,2.99892,47.4295,20.0089,0.4,0.31,1
0.01057,1.249,3.02633,47.4119,19.999,0.4,0.3,1
0.010571,1.24959,3.05374,47.394,19.9894,0.4,0.29,1
0.010572,1.25021,3.08114,47.3758,19.9801,0.4,0.28,1
0.010573,1.25084,3.10853,47.3574,19.9711,0.4,0.27,1
0.010574,1.25149,3.13592,47.3387,19.9624,0.4,0.26,1
0.010575,1.25216,3.16329,47.3197,19.954,0.4,0.25,1
0.010576,1.25285,3.19065,47.3004,19.9459,0.4,0.24,1
0.010577,1.25356,3.218,47.2809,19.938,0.4,0.23,1
0.010578,1.25429,3.24533,47.2612,19.9305,0.4,0.22,1
0.010579,1.25504,3.27266,47.2411,19.9232,0.4,0.21,1
0.01058,1.25581,3.29997,47.2208,19.9162,0.4,0.2,1
0.010581,1.2566,3.32727,47.2002,19.9096,0.4,0.19,1
0.010582,1.25741,3.35455,47.1794,19.9032,0.4,0.18,1
0.010583,1.25824,3.38182,47.1583,19.897,0.4,0.17,1
0.010584,1.25909,3.40907,47.1369,19.8912,0.4,0.16,1
0.010585,1.25997,3.43631,47.1153,19.8856,0.4,0.15,1
0.010586,1.26086,3.46353,47.0934,19.8804,0.4,0.14,1
0.010587,1.26178,3.49073,47.0712,19.8754,0.4,0.13,1
0.010588,1.26272,3.51792,47.0488,19.8707,0.4,0.12,1
0.010589,1.26368,3.54509,47.0261,19.8663,0.4,0.11,1
0.01059,1.26467,3.57224,47.0032,19.8621,0.4,0.1,1
0.010591,1.26568,3.59937,46.98,19.8583,0.4,0.09,1
0.010592,1.26671,3.62648,46.9565,19.8547,0.4,0.08,1
0.010593,1.26776,3.65357,46.9328,19.8514,0.4,0.07,1
0.010594,1.26884,3.68065,46.9088,19.8484,0.4,0.06,1
0.010595,1.26995,3.7077,46.8845,19.8456,0.4,0.05,1
0.010596,1.27107,3.73472,46.86,19.8431,0.4,0.04,1
0.010597,1.27223,3.76173,46.8353,19.8409,0.4,0.03,1
0.010598,1.2734,3.78871,46.8102,19.839,0.4,0.02,1
0.010599,1.27461,3.81567,46.785,19.8373,0.4,0.01,1
0.0106,1.27583,3.84261,46.7594,19.836,0.4,1.33747e-011,1
0.010601,1.27709,3.86952,46.7336,19.8348,0.4,0.01,1
0.010602,1.27837,3.8964,46.7076,19.834,0.4,0.02,1
0.010603,1.27967,3.92326,46.6813,19.8334,0.4,0.03,1
0.010604,1.28101,3.9501,46.6547,19.8331,0.4,0.04,1
0.010605,1.28236,3.97691,46.6279,19.8331,0.4,0.05,1
0.010606,1.28375,4.00369,46.6008,19.8333,0.4,0.06,1
0.010607,1.28516,4.03044,46.5735,19.8338,0.4,0.07,1
0.010608,1.2866,4.05717,46.5459,19.8346,0.4,0.08,1
0.010609,1.28807,4.08386,46.5181,19.8357,0.4,0.09,1
0.01061,1.28957,4.11053,46.49,19.837,0.4,0.1,1
0.010611,1.29109,4.13717,46.4617,19.8385,0.4,0.11,1
0.010612,1.29264,4.16378,46.4331,19.8403,0.4,0.12,1
