Time,iL,v
0.045634,17.2515,-35.6848
0.045635,17.3475,-35.6135
0.045636,17.4435,-35.5424
0.045637,17.5395,-35.4713
0.045638,17.6355,-35.4005
0.045639,17.7315,-35.3297
0.04564,17.8275,-35.2592
0.045641,17.9235,-35.1887
0.045642,18.0195,-35.1184
0.045643,18.1155,-35.0482
0.045644,18.2115,-34.9782
0.045645,18.3075,-34.9083
0.045646,18.2375,-35.0209
0.045647,18.1673,-35.1325
0.045648,18.0969,-35.2435
0.045649,18.0263,-35.3535
0.04565,17.9555,-35.4626
0.045651,17.8845,-35.5707
0.045652,17.8132,-35.678
0.045653,17.7417,-35.7843
0.045654,17.6701,-35.8897
0.045655,17.5982,-35.9941
0.045656,17.5261,-36.0977
0.045657,17.4538,-36.2003
0.045658,17.3813,-36.3019
0.045659,17.3086,-36.4027
0.04566,17.2357,-36.5025
0.045661,17.1626,-36.6014
0.045662,17.0893,-36.6993
0.045663,17.0158,-36.7964
0.045664,16.9421,-36.8925
0.045665,16.8682,-36.9877
0.045666,16.7941,-37.0819
0.045667,16.7199,-37.1752
0.045668,16.6454,-37.2676
0.045669,16.5708,-37.359
0.04567,16.496,-37.4496
0.045671,16.421,-37.5392
0.045672,16.3459,-37.6278
0.045673,16.2705,-37.7156
0.045674,16.195,-37.8024
0.045675,16.1193,-37.8883
0.045676,16.0434,-37.9732
0.045677,15.9674,-38.0572
0.045678,15.8912,-38.1403
0.045679,15.8148,-38.2225
0.04568,15.7383,-38.3037
0.045681,15.6616,-38.3841
0.045682,15.5848,-38.4634
0.045683,15.5078,-38.5419
0.045684,15.4306,-38.6194
0.045685,15.3533,-38.696
0.045686,15.2758,-38.7717
0.045687,15.1982,-38.8465
0.045688,15.1204,-38.9203
0.045689,15.0425,-38.9932
0.04569,14.9645,-39.0652
0.045691,14.8863,-39.1362
0.045692,14.8079,-39.2063
0.045693,14.7294,-39.2755
0.045694,14.6508,-39.3438
0.045695,14.5721,-39.4112
0.045696,14.4932,-39.4776
0.045697,14.4142,-39.5431
0.045698,14.335,-39.6077
0.045699,14.2557,-39.6714
0.0457,14.1763,-39.7342
0.045701,14.0968,-39.796
0.045702,14.0171,-39.8569
0.045703,13.9374,-39.9169
0.045704,13.8575,-39.976
0.045705,13.7775,-40.0342
0.045706,13.6973,-40.0914
0.045707,13.6171,-40.1477
0.045708,13.5367,-40.2032
0.045709,13.4563,-40.2577
0.04571,13.3757,-40.3113
0.045711,13.295,-40.3639
0.045712,13.2143,-40.4157
0.045713,13.1334,-40.4666
0.045714,13.0524,-40.5165
0.045715,12.9713,-40.5655
0.045716,12.8901,-40.6137
0.045717,12.8089,-40.6609
0.045718,12.7275,-40.7072
0.045719,12.646,-40.7526
0.04572,12.5645,-40.7971
0.045721,12.4828,-40.8407
0.045722,12.4011,-40.8834
0.045723,12.3193,-40.9252
0.045724,12.2374,-40.9661
0.045725,12.1554,-41.0061
0.045726,12.0734,-41.0452
0.045727,11.9913,-41.0834
0.045728,11.9091,-41.1207
0.045729,11.8268,-41.1571
0.04573,11.7444,-41.1926
0.045731,11.662,-41.2272
0.045732,11.5795,-41.2609
0.045733,11.497,-41.2937
0.045734,11.4143,-41.3257
0.045735,11.3317,-41.3567
0.045736,11.2489,-41.3869
0.045737,11.1661,-41.4162
0.045738,11.0833,-41.4445
0.045739,11.0003,-41.472
0.04574,10.9174,-41.4987
0.045741,10.8343,-41.5244
0.045742,10.7513,-41.5492
0.045743,10.6681,-41.5732
0.045744,10.585,-41.5963
0.045745,10.5018,-41.6185
0.045746,10.4185,-41.6399
0.045747,10.3352,-41.6603
0.045748,10.2519,-41.6799
0.045749,10.1685,-41.6987
0.04575,10.0851,-41.7165
0.045751,10.0016,-41.7335
0.045752,9.91814,-41.7496
0.045753,9.83462,-41.7649
0.045754,9.75108,-41.7792
0.045755,9.66751,-41.7928
0.045756,9.76351,-41.7093
0.045757,9.85951,-41.626
0.045758,9.9555,-41.5428
0.045759,10.0515,-41.4598
0.04576,10.1475,-41.377
0.045761,10.2435,-41.2943
0.045762,10.3395,-41.2118
0.045763,10.4355,-41.1295
0.045764,10.5315,-41.0473
0.045765,10.6275,-40.9653
0.045766,10.7235,-40.8835
0.045767,10.8195,-40.8018
0.045768,10.9155,-40.7202
0.045769,11.0115,-40.6389
0.04577,11.1075,-40.5577
0.045771,11.2035,-40.4767
0.045772,11.2995,-40.3958
0.045773,11.3955,-40.3151
0.045774,11.4915,-40.2345
0.045775,11.5875,-40.1541
0.045776,11.6835,-40.0739
0.045777,11.7795,-39.9938
0.045778,11.8755,-39.9139
0.045779,11.9715,-39.8342
0.04578,12.0675,-39.7546
0.045781,12.1635,-39.6752
0.045782,12.2595,-39.5959
0.045783,12.3555,-39.5168
0.045784,12.4515,-39.4378
0.045785,12.5475,-39.359
0.045786,12.6435,-39.2804
0.045787,12.7395,-39.2019
0.045788,12.8355,-39.1236
0.045789,12.9315,-39.0454
0.04579,13.0275,-38.9674
0.045791,13.1235,-38.8895
0.045792,13.2195,-38.8118
0.045793,13.3155,-38.7343
0.045794,13.4115,-38.6569
0.045795,13.5075,-38.5797
0.045796,13.6035,-38.5026
0.045797,13.6995,-38.4257
0.045798,13.7955,-38.3489
0.045799,13.8915,-38.2723
0.0458,13.9875,-38.1958
0.045801,14.0835,-38.1195
0.045802,14.1795,-38.0433
0.045803,14.2755,-37.9673
0.045804,14.3715,-37.8914
0.045805,14.4675,-37.8157
0.045806,14.5635,-37.7402
0.045807,14.6595,-37.6648
0.045808,14.7555,-37.5895
0.045809,14.8515,-37.5144
0.04581,14.9475,-37.4395
0.045811,15.0435,-37.3647
0.045812,15.1395,-37.29
0.045813,15.2355,-37.2155
0.045814,15.3315,-37.1411
0.045815,15.4275,-37.0669
0.045816,15.5235,-36.9929
0.045817,15.6195,-36.919
0.045818,15.7155,-36.8452
0.045819,15.8115,-36.7716
0.04582,15.9075,-36.6981
0.045821,16.0035,-36.6248
0.045822,16.0995,-36.5516
0.045823,16.1955,-36.4786
0.045824,16.2915,-36.4057
0.045825,16.3875,-36.333
0.045826,16.4835,-36.2604
0.045827,16.5795,-36.1879
0.045828,16.6755,-36.1156
0.045829,16.7715,-36.0435
0.04583,16.8675,-35.9714
0.045831,16.9635,-35.8996
0.045832,17.0595,-35.8278
0.045833,17.1555,-35.7563
0.045834,17.2515,-35.6848
0.045835,17.3475,-35.6135
0.045836,17.4435,-35.5424
0.045837,17.5395,-35.4713
0.045838,17.6355,-35.4005
0.045839,17.7315,-35.3297
0.04584,17.8275,-35.2592
0.045841,17.9235,-35.1887
0.045842,18.0195,-35.1184
0.045843,18.1155,-35.0482
0.045844,18.2115,-34.9782
0.045845,18.3075,-34.9083
0.045846,18.2375,-35.0209
0.045847,18.1673,-35.1325
0.045848,18.0969,-35.2435
0.045849,18.0263,-35.3535
0.04585,17.9555,-35.4626
0.045851,17.8845,-35.5707
0.045852,17.8132,-35.678
0.045853,17.7417,-35.7843
0.045854,17.6701,-35.8897
0.045855,17.5982,-35.9941
0.045856,17.5261,-36.0977
0.045857,17.4538,-36.2003
0.045858,17.3813,-36.3019
0.045859,17.3086,-36.4027
0.04586,17.2357,-36.5025
0.045861,17.1626,-36.6014
0.045862,17.0893,-36.6993
0.045863,17.0158,-36.7964
0.045864,16.9421,-36.8925
0.045865,16.8682,-36.9876
0.045866,16.7941,-37.0819
0.045867,16.7199,-37.1752
0.045868,16.6454,-37.2676
0.045869,16.5708,-37.359
0.04587,16.496,-37.4496
0.045871,16.421,-37.5392
0.045872,16.3458,-37.6278
0.045873,16.2705,-37.7156
0.045874,16.195,-37.8024
0.045875,16.1193,-37.8883
0.045876,16.0434,-37.9732
0.045877,15.9674,-38.0572
0.045878,15.8912,-38.1403
0.045879,15.8148,-38.2225
0.04588,15.7383,-38.3037
0.045881,15.6616,-38.3841
0.045882,15.5848,-38.4634
0.045883,15.5078,-38.5419
0.045884,15.4306,-38.6194
0.045885,15.3533,-38.696
0.045886,15.2758,-38.7717
0.045887,15.1982,-38.8465
0.045888,15.1204,-38.9203
0.045889,15.0425,-38.9932
0.04589,14.9645,-39.0652
0.045891,14.8863,-39.1362
0.045892,14.8079,-39.2063
0.045893,14.7294,-39.2755
0.045894,14.6508,-39.3438
0.045895,14.5721,-39.4112
0.045896,14.4932,-39.4776
0.045897,14.4142,-39.5431
0.045898,14.335,-39.6077
0.045899,14.2557,-39.6714
0.0459,14.1763,-39.7342
0.045901,14.0968,-39.796
0.045902,14.0171,-39.8569
0.045903,13.9374,-39.9169
0.045904,13.8575,-39.976
0.045905,13.7775,-40.0342
0.045906,13.6973,-40.0914
0.045907,13.6171,-40.1477
0.045908,13.5367,-40.2032
0.045909,13.4563,-40.2577
0.04591,13.3757,-40.3113
0.045911,13.295,-40.3639
0.045912,13.2143,-40.4157
0.045913,13.1334,-40.4666
0.045914,13.0524,-40.5165
0.045915,12.9713,-40.5655
0.045916,12.8901,-40.6137
0.045917,12.8089,-40.6609
0.045918,12.7275,-40.7072
0.045919,12.646,-40.7526
0.04592,12.5645,-40.7971
0.045921,12.4828,-40.8407
0.045922,12.4011,-40.8834
0.045923,12.3193,-40.9252
0.045924,12.2374,-40.9661
0.045925,12.1554,-41.0061
0.045926,12.0734,-41.0452
0.045927,11.9913,-41.0834
0.045928,11.9091,-41.1207
0.045929,11.8268,-41.1571
0.04593,11.7444,-41.1926
0.045931,11.662,-41.2272
0.045932,11.5795,-41.2609
0.045933,11.497,-41.2937
0.045934,11.4143,-41.3257
0.045935,11.3317,-41.3567
0.045936,11.2489,-41.3869
0.045937,11.1661,-41.4162
0.045938,11.0833,-41.4445
0.045939,11.0003,-41.472
0.04594,10.9174,-41.4987
0.045941,10.8343,-41.5244
0.045942,10.7513,-41.5492
0.045943,10.6681,-41.5732
0.045944,10.585,-41.5963
0.045945,10.5018,-41.6185
0.045946,10.4185,-41.6399
0.045947,10.3352,-41.6603
0.045948,10.2519,-41.6799
0.045949,10.1685,-41.6987
0.04595,10.0851,-41.7165
0.045951,10.0016,-41.7335
0.045952,9.91814,-41.7496
0.045953,9.83462,-41.7649
0.045954,9.75108,-41.7792
0.045955,9.66751,-41.7928
0.045956,9.76351,-41.7093
0.045957,9.8595,-41.626
0.045958,9.9555,-41.5428
0.045959,10.0515,-41.4598
0.04596,10.1475,-41.377
0.045961,10.2435,-41.2943
0.045962,10.3395,-41.2118
0.045963,10.4355,-41.1295
0.045964,10.5315,-41.0473
0.045965,10.6275,-40.9653
0.045966,10.7235,-40.8834
0.045967,10.8195,-40.8018
0.045968,10.9155,-40.7202
0.045969,11.0115,-40.6389
0.04597,11.1075,-40.5577
0.045971,11.2035,-40.4767
0.045972,11.2995,-40.3958
0.045973,11.3955,-40.3151
0.045974,11.4915,-40.2345
0.045975,11.5875,-40.1541
0.045976,11.6835,-40.0739
0.045977,11.7795,-39.9938
0.045978,11.8755,-39.9139
0.045979,11.9715,-39.8342
0.04598,12.0675,-39.7546
0.045981,12.1635,-39.6752
0.045982,12.2595,-39.5959
0.045983,12.3555,-39.5168
0.045984,12.4515,-39.4378
0.045985,12.5475,-39.359
0.045986,12.6435,-39.2804
0.045987,12.7395,-39.2019
0.045988,12.8355,-39.1236
0.045989,12.9315,-39.0454
0.04599,13.0275,-38.9674
0.045991,13.1235,-38.8895
0.045992,13.2195,-38.8118
0.045993,13.3155,-38.7343
0.045994,13.4115,-38.6569
0.045995,13.5075,-38.5797
0.045996,13.6035,-38.5026
0.045997,13.6995,-38.4257
0.045998,13.7955,-38.3489
0.045999,13.8915,-38.2723
0.046,13.9875,-38.1958
0.046001,14.0835,-38.1195
0.046002,14.1795,-38.0433
0.046003,14.2755,-37.9673
0.046004,14.3715,-37.8914
0.046005,14.4675,-37.8157
0.046006,14.5635,-37.7402
0.046007,14.6595,-37.6648
0.046008,14.7555,-37.5895
0.046009,14.8515,-37.5144
0.04601,14.9475,-37.4395
0.046011,15.0435,-37.3647
0.046012,15.1395,-37.29
0.046013,15.2355,-37.2155
0.046014,15.3315,-37.1411
0.046015,15.4275,-37.0669
0.046016,15.5235,-36.9929
0.046017,15.6195,-36.919
0.046018,15.7155,-36.8452
0.046019,15.8115,-36.7716
0.04602,15.9075,-36.6981
0.046021,16.0035,-36.6248
0.046022,16.0995,-36.5516
0.046023,16.1955,-36.4786
0.046024,16.2915,-36.4057
0.046025,16.3875,-36.333
0.046026,16.4835,-36.2604
0.046027,16.5795,-36.1879
0.046028,16.6755,-36.1156
0.046029,16.7715,-36.0434
0.04603,16.8675,-35.9714
0.046031,16.9635,-35.8996
0.046032,17.0595,-35.8278
0.046033,17.1555,-35.7563
0.046034,17.2515,-35.6848
0.046035,17.3475,-35.6135
0.046036,17.4435,-35.5424
0.046037,17.5395,-35.4713
0.046038,17.6355,-35.4005
0.046039,17.7315,-35.3297
0.04604,17.8275,-35.2592
0.046041,17.9235,-35.1887
0.046042,18.0195,-35.1184
0.046043,18.1155,-35.0482
0.046044,18.2115,-34.9782
0.046045,18.3075,-34.9083
0.046046,18.2375,-35.0209
0.046047,18.1673,-35.1325
0.046048,18.0969,-35.2435
0.046049,18.0263,-35.3535
0.04605,17.9555,-35.4626
0.046051,17.8845,-35.5707
0.046052,17.8132,-35.678
0.046053,17.7417,-35.7843
0.046054,17.6701,-35.8897
0.046055,17.5982,-35.9941
0.046056,17.5261,-36.0977
0.046057,17.4538,-36.2003
0.046058,17.3813,-36.3019
0.046059,17.3086,-36.4027
0.04606,17.2357,-36.5025
0.046061,17.1626,-36.6014
0.046062,17.0893,-36.6993
0.046063,17.0158,-36.7964
0.046064,16.9421,-36.8925
0.046065,16.8682,-36.9876
0.046066,16.7941,-37.0819
0.046067,16.7199,-37.1752
0.046068,16.6454,-37.2676
0.046069,16.5708,-37.359
0.04607,16.496,-37.4496
0.046071,16.421,-37.5392
0.046072,16.3458,-37.6278
0.046073,16.2705,-37.7156
0.046074,16.195,-37.8024
0.046075,16.1193,-37.8883
0.046076,16.0434,-37.9732
0.046077,15.9674,-38.0572
0.046078,15.8912,-38.1403
0.046079,15.8148,-38.2225
0.04608,15.7383,-38.3037
0.046081,15.6616,-38.3841
0.046082,15.5848,-38.4634
0.046083,15.5078,-38.5419
0.046084,15.4306,-38.6194
0.046085,15.3533,-38.696
0.046086,15.2758,-38.7717
0.046087,15.1982,-38.8465
0.046088,15.1204,-38.9203
0.046089,15.0425,-38.9932
0.04609,14.9645,-39.0652
0.046091,14.8863,-39.1362
0.046092,14.8079,-39.2063
0.046093,14.7294,-39.2755
0.046094,14.6508,-39.3438
0.046095,14.5721,-39.4112
0.046096,14.4932,-39.4776
0.046097,14.4142,-39.5431
0.046098,14.335,-39.6077
0.046099,14.2557,-39.6714
0.0461,14.1763,-39.7342
0.046101,14.0968,-39.796
0.046102,14.0171,-39.8569
0.046103,13.9374,-39.9169
0.046104,13.8575,-39.976
0.046105,13.7775,-40.0342
0.046106,13.6973,-40.0914
0.046107,13.6171,-40.1477
0.046108,13.5367,-40.2032
0.046109,13.4563,-40.2577
0.04611,13.3757,-40.3113
0.046111,13.295,-40.3639
0.046112,13.2143,-40.4157
0.046113,13.1334,-40.4666
0.046114,13.0524,-40.5165
0.046115,12.9713,-40.5655
0.046116,12.8901,-40.6137
0.046117,12.8089,-40.6609
0.046118,12.7275,-40.7072
0.046119,12.646,-40.7526
0.04612,12.5645,-40.7971
0.046121,12.4828,-40.8407
0.046122,12.4011,-40.8834
0.046123,12.3193,-40.9252
0.046124,12.2374,-40.9661
0.046125,12.1554,-41.0061
0.046126,12.0734,-41.0452
0.046127,11.9913,-41.0834
0.046128,11.9091,-41.1207
0.046129,11.8268,-41.1571
0.04613,11.7444,-41.1926
0.046131,11.662,-41.2272
0.046132,11.5795,-41.2609
0.046133,11.497,-41.2937
0.046134,11.4143,-41.3257
0.046135,11.3317,-41.3567
0.046136,11.2489,-41.3869
0.046137,11.1661,-41.4162
0.046138,11.0833,-41.4445
0.046139,11.0003,-41.472
0.04614,10.9174,-41.4987
0.046141,10.8343,-41.5244
0.046142,10.7513,-41.5492
0.046143,10.6681,-41.5732
0.046144,10.585,-41.5963
0.046145,10.5018,-41.6185
0.046146,10.4185,-41.6399
0.046147,10.3352,-41.6603
0.046148,10.2519,-41.6799
0.046149,10.1685,-41.6987
0.04615,10.0851,-41.7165
0.046151,10.0016,-41.7335
0.046152,9.91814,-41.7496
0.046153,9.83462,-41.7649
0.046154,9.75108,-41.7792
0.046155,9.66751,-41.7928
0.046156,9.7635,-41.7093
0.046157,9.8595,-41.626
0.046158,9.9555,-41.5428
0.046159,10.0515,-41.4598
0.04616,10.1475,-41.377
0.046161,10.2435,-41.2943
0.046162,10.3395,-41.2118
0.046163,10.4355,-41.1295
0.046164,10.5315,-41.0473
0.046165,10.6275,-40.9653
0.046166,10.7235,-40.8834
0.046167,10.8195,-40.8018
0.046168,10.9155,-40.7202
0.046169,11.0115,-40.6389
0.04617,11.1075,-40.5577
0.046171,11.2035,-40.4767
0.046172,11.2995,-40.3958
0.046173,11.3955,-40.3151
0.046174,11.4915,-40.2345
0.046175,11.5875,-40.1541
0.046176,11.6835,-40.0739
0.046177,11.7795,-39.9938
0.046178,11.8755,-39.9139
0.046179,11.9715,-39.8342
0.04618,12.0675,-39.7546
0.046181,12.1635,-39.6752
0.046182,12.2595,-39.5959
0.046183,12.3555,-39.5168
0.046184,12.4515,-39.4378
0.046185,12.5475,-39.359
0.046186,12.6435,-39.2804
0.046187,12.7395,-39.2019
0.046188,12.8355,-39.1236
0.046189,12.9315,-39.0454
0.04619,13.0275,-38.9674
0.046191,13.1235,-38.8895
0.046192,13.2195,-38.8118
0.046193,13.3155,-38.7343
0.046194,13.4115,-38.6569
0.046195,13.5075,-38.5797
0.046196,13.6035,-38.5026
0.046197,13.6995,-38.4257
0.046198,13.7955,-38.3489
0.046199,13.8915,-38.2723
0.0462,13.9875,-38.1958
0.046201,14.0835,-38.1195
0.046202,14.1795,-38.0433
0.046203,14.2755,-37.9673
0.046204,14.3715,-37.8914
0.046205,14.4675,-37.8157
0.046206,14.5635,-37.7402
0.046207,14.6595,-37.6648
0.046208,14.7555,-37.5895
0.046209,14.8515,-37.5144
0.04621,14.9475,-37.4395
0.046211,15.0435,-37.3647
0.046212,15.1395,-37.29
0.046213,15.2355,-37.2155
0.046214,15.3315,-37.1411
0.046215,15.4275,-37.0669
0.046216,15.5235,-36.9929
0.046217,15.6195,-36.919
0.046218,15.7155,-36.8452
0.046219,15.8115,-36.7716
0.04622,15.9075,-36.6981
0.046221,16.0035,-36.6248
0.046222,16.0995,-36.5516
0.046223,16.1955,-36.4786
0.046224,16.2915,-36.4057
0.046225,16.3875,-36.333
0.046226,16.4835,-36.2604
0.046227,16.5795,-36.1879
0.046228,16.6755,-36.1156
0.046229,16.7715,-36.0434
0.04623,16.8675,-35.9714
0.046231,16.9635,-35.8996
0.046232,17.0595,-35.8278
0.046233,17.1555,-35.7563
0.046234,17.2515,-35.6848
0.046235,17.3475,-35.6135
0.046236,17.4435,-35.5424
0.046237,17.5395,-35.4713
0.046238,17.6355,-35.4005
0.046239,17.7315,-35.3297
0.04624,17.8275,-35.2592
0.046241,17.9235,-35.1887
0.046242,18.0195,-35.1184
0.046243,18.1155,-35.0482
0.046244,18.2115,-34.9782
0.046245,18.3075,-34.9083
0.046246,18.2375,-35.0209
0.046247,18.1673,-35.1325
0.046248,18.0969,-35.2435
0.046249,18.0263,-35.3535
0.04625,17.9555,-35.4626
0.046251,17.8845,-35.5707
0.046252,17.8132,-35.678
0.046253,17.7417,-35.7843
0.046254,17.6701,-35.8897
0.046255,17.5982,-35.9941
0.046256,17.5261,-36.0977
0.046257,17.4538,-36.2003
0.046258,17.3813,-36.3019
0.046259,17.3086,-36.4027
0.04626,17.2357,-36.5025
0.046261,17.1626,-36.6014
0.046262,17.0893,-36.6993
0.046263,17.0158,-36.7964
0.046264,16.9421,-36.8925
0.046265,16.8682,-36.9876
0.046266,16.7941,-37.0819
0.046267,16.7199,-37.1752
0.046268,16.6454,-37.2676
0.046269,16.5708,-37.359
0.04627,16.496,-37.4496
0.046271,16.421,-37.5392
0.046272,16.3458,-37.6278
0.046273,16.2705,-37.7156
0.046274,16.195,-37.8024
0.046275,16.1193,-37.8883
0.046276,16.0434,-37.9732
0.046277,15.9674,-38.0572
0.046278,15.8912,-38.1403
0.046279,15.8148,-38.2225
0.04628,15.7383,-38.3037
0.046281,15.6616,-38.384
0.046282,15.5848,-38.4634
0.046283,15.5078,-38.5419
0.046284,15.4306,-38.6194
0.046285,15.3533,-38.696
0.046286,15.2758,-38.7717
0.046287,15.1982,-38.8465
0.046288,15.1204,-38.9203
0.046289,15.0425,-38.9932
0.04629,14.9645,-39.0652
0.046291,14.8863,-39.1362
0.046292,14.8079,-39.2063
0.046293,14.7294,-39.2755
0.046294,14.6508,-39.3438
0.046295,14.5721,-39.4112
0.046296,14.4932,-39.4776
0.046297,14.4142,-39.5431
0.046298,14.335,-39.6077
0.046299,14.2557,-39.6714
0.0463,14.1763,-39.7342
0.046301,14.0968,-39.796
0.046302,14.0171,-39.8569
0.046303,13.9374,-39.9169
0.046304,13.8575,-39.976
0.046305,13.7775,-40.0342
0.046306,13.6973,-40.0914
0.046307,13.6171,-40.1477
0.046308,13.5367,-40.2032
0.046309,13.4563,-40.2577
0.04631,13.3757,-40.3113
0.046311,13.295,-40.3639
0.046312,13.2143,-40.4157
0.046313,13.1334,-40.4666
0.046314,13.0524,-40.5165
0.046315,12.9713,-40.5655
0.046316,12.8901,-40.6137
0.046317,12.8089,-40.6609
0.046318,12.7275,-40.7072
0.046319,12.646,-40.7526
0.04632,12.5645,-40.7971
0.046321,12.4828,-40.8407
0.046322,12.4011,-40.8834
0.046323,12.3193,-40.9252
0.046324,12.2374,-40.9661
0.046325,12.1554,-41.0061
0.046326,12.0734,-41.0452
0.046327,11.9913,-41.0834
0.046328,11.9091,-41.1207
0.046329,11.8268,-41.1571
0.04633,11.7444,-41.1926
0.046331,11.662,-41.2272
0.046332,11.5795,-41.2609
0.046333,11.497,-41.2937
0.046334,11.4143,-41.3257
0.046335,11.3317,-41.3567
0.046336,11.2489,-41.3869
0.046337,11.1661,-41.4162
0.046338,11.0833,-41.4445
0.046339,11.0003,-41.472
0.04634,10.9174,-41.4987
0.046341,10.8343,-41.5244
0.046342,10.7513,-41.5492
0.046343,10.6681,-41.5732
0.046344,10.585,-41.5963
0.046345,10.5018,-41.6185
0.046346,10.4185,-41.6399
0.046347,10.3352,-41.6603
0.046348,10.2519,-41.6799
0.046349,10.1685,-41.6987
0.04635,10.0851,-41.7165
0.046351,10.0016,-41.7335
0.046352,9.91814,-41.7496
0.046353,9.83462,-41.7649
0.046354,9.75108,-41.7792
0.046355,9.66751,-41.7928
0.046356,9.7635,-41.7093
0.046357,9.8595,-41.626
0.046358,9.9555,-41.5428
0.046359,10.0515,-41.4598
0.04636,10.1475,-41.377
0.046361,10.2435,-41.2943
0.046362,10.3395,-41.2118
0.046363,10.4355,-41.1295
0.046364,10.5315,-41.0473
0.046365,10.6275,-40.9653
0.046366,10.7235,-40.8834
0.046367,10.8195,-40.8018
0.046368,10.9155,-40.7202
0.046369,11.0115,-40.6389
0.04637,11.1075,-40.5577
0.046371,11.2035,-40.4767
0.046372,11.2995,-40.3958
0.046373,11.3955,-40.3151
0.046374,11.4915,-40.2345
0.046375,11.5875,-40.1541
0.046376,11.6835,-40.0739
0.046377,11.7795,-39.9938
0.046378,11.8755,-39.9139
0.046379,11.9715,-39.8342
0.04638,12.0675,-39.7546
0.046381,12.1635,-39.6752
0.046382,12.2595,-39.5959
0.046383,12.3555,-39.5168
0.046384,12.4515,-39.4378
0.046385,12.5475,-39.359
0.046386,12.6435,-39.2804
0.046387,12.7395,-39.2019
0.046388,12.8355,-39.1236
0.046389,12.9315,-39.0454
0.04639,13.0275,-38.9674
0.046391,13.1235,-38.8895
0.046392,13.2195,-38.8118
0.046393,13.3155,-38.7343
0.046394,13.4115,-38.6569
0.046395,13.5075,-38.5797
0.046396,13.6035,-38.5026
0.046397,13.6995,-38.4257
0.046398,13.7955,-38.3489
0.046399,13.8915,-38.2723
0.0464,13.9875,-38.1958
0.046401,14.0835,-38.1195
0.046402,14.1795,-38.0433
0.046403,14.2755,-37.9673
0.046404,14.3715,-37.8914
0.046405,14.4675,-37.8157
0.046406,14.5635,-37.7402
0.046407,14.6595,-37.6648
0.046408,14.7555,-37.5895
0.046409,14.8515,-37.5144
0.04641,14.9475,-37.4395
0.046411,15.0435,-37.3647
0.046412,15.1395,-37.29
0.046413,15.2355,-37.2155
0.046414,15.3315,-37.1411
0.046415,15.4275,-37.0669
0.046416,15.5235,-36.9929
0.046417,15.6195,-36.919
0.046418,15.7155,-36.8452
0.046419,15.8115,-36.7716
0.04642,15.9075,-36.6981
0.046421,16.0035,-36.6248
0.046422,16.0995,-36.5516
0.046423,16.1955,-36.4786
0.046424,16.2915,-36.4057
0.046425,16.3875,-36.333
0.046426,16.4835,-36.2604
0.046427,16.5795,-36.1879
0.046428,16.6755,-36.1156
0.046429,16.7715,-36.0434
0.04643,16.8675,-35.9714
0.046431,16.9635,-35.8996
0.046432,17.0595,-35.8278
0.046433,17.1555,-35.7563
0.046434,17.2515,-35.6848
0.046435,17.3475,-35.6135
0.046436,17.4435,-35.5424
0.046437,17.5395,-35.4713
0.046438,17.6355,-35.4005
0.046439,17.7315,-35.3297
0.04644,17.8275,-35.2592
0.046441,17.9235,-35.1887
0.046442,18.0195,-35.1184
0.046443,18.1155,-35.0482
0.046444,18.2115,-34.9782
0.046445,18.3075,-34.9083
0.046446,18.2375,-35.0209
0.046447,18.1673,-35.1325
0.046448,18.0969,-35.2435
0.046449,18.0263,-35.3535
0.04645,17.9555,-35.4626
0.046451,17.8845,-35.5707
0.046452,17.8132,-35.678
0.046453,17.7417,-35.7843
0.046454,17.6701,-35.8897
0.046455,17.5982,-35.9941
0.046456,17.5261,-36.0977
0.046457,17.4538,-36.2003
0.046458,17.3813,-36.3019
0.046459,17.3086,-36.4027
0.04646,17.2357,-36.5025
0.046461,17.1626,-36.6014
0.046462,17.0893,-36.6993
0.046463,17.0158,-36.7964
0.046464,16.9421,-36.8925
0.046465,16.8682,-36.9876
0.046466,16.7941,-37.0819
0.046467,16.7199,-37.1752
0.046468,16.6454,-37.2676
0.046469,16.5708,-37.359
0.04647,16.496,-37.4496
0.046471,16.421,-37.5392
0.046472,16.3458,-37.6278
0.046473,16.2705,-37.7156
0.046474,16.195,-37.8024
0.046475,16.1193,-37.8883
0.046476,16.0434,-37.9732
0.046477,15.9674,-38.0572
0.046478,15.8912,-38.1403
0.046479,15.8148,-38.2225
0.04648,15.7383,-38.3037
0.046481,15.6616,-38.384
0.046482,15.5848,-38.4634
0.046483,15.5078,-38.5419
0.046484,15.4306,-38.6194
0.046485,15.3533,-38.696
0.046486,15.2758,-38.7717
0.046487,15.1982,-38.8465
0.046488,15.1204,-38.9203
0.046489,15.0425,-38.9932
0.04649,14.9645,-39.0652
0.046491,14.8863,-39.1362
0.046492,14.8079,-39.2063
0.046493,14.7294,-39.2755
0.046494,14.6508,-39.3438
0.046495,14.5721,-39.4112
0.046496,14.4932,-39.4776
0.046497,14.4142,-39.5431
0.046498,14.335,-39.6077
0.046499,14.2557,-39.6714
