Time,I(Le),I(L),Vc
0.004293,27.777,29.9344,82.6316
0.004294,27.7869,29.9044,83.1873
0.004295,27.796,29.8744,83.7431
0.004296,27.8041,29.8445,84.2991
0.004297,27.8112,29.8146,84.8553
0.004298,27.8175,29.7847,85.4115
0.004299,27.8228,29.7548,85.9679
0.0043,27.8271,29.7249,86.5244
0.004301,27.8306,29.6951,87.081
0.004302,27.8331,29.6653,87.6377
0.004303,27.8347,29.6354,88.1943
0.004304,27.8353,29.6056,88.751
0.004305,27.8351,29.5758,89.3077
0.004306,27.8339,29.546,89.8644
0.004307,27.8317,29.5163,90.4211
0.004308,27.8287,29.4865,90.9777
0.004309,27.8247,29.4568,91.5342
0.00431,27.8198,29.4271,92.0907
0.004311,27.814,29.3974,92.647
0.004312,27.8072,29.3677,93.2032
0.004313,27.7996,29.338,93.7593
0.004314,27.791,29.3083,94.3152
0.004315,27.7815,29.2787,94.8709
0.004316,27.771,29.2491,95.4264
0.004317,27.7597,29.2194,95.9817
0.004318,27.7474,29.1898,96.5368
0.004319,27.7342,29.1602,97.0916
0.00432,27.7201,29.1307,97.6462
0.004321,27.7051,29.1011,98.2004
0.004322,27.6892,29.0716,98.7544
0.004323,27.6723,29.042,99.308
0.004324,27.6546,29.0125,99.8613
0.004325,27.6359,28.983,100.414
0.004326,27.6164,28.9535,100.967
0.004327,27.5959,28.9241,101.519
0.004328,27.5745,28.8946,102.071
0.004329,27.5522,28.8652,102.622
0.00433,27.529,28.8358,103.173
0.004331,27.5147,28.8579,103.164
0.004332,27.5004,28.88,103.155
0.004333,27.4862,28.9021,103.146
0.004334,27.472,28.9241,103.136
0.004335,27.4578,28.9462,103.125
0.004336,27.4436,28.9682,103.113
0.004337,27.4295,28.9902,103.101
0.004338,27.4154,29.0122,103.087
0.004339,27.4014,29.0341,103.074
0.00434,27.3874,29.0561,103.059
0.004341,27.3734,29.078,103.044
0.004342,27.3595,29.0999,103.028
0.004343,27.3456,29.1217,103.011
0.004344,27.3318,29.1436,102.994
0.004345,27.318,29.1654,102.975
0.004346,27.3043,29.1872,102.956
0.004347,27.2906,29.209,102.937
0.004348,27.277,29.2307,102.917
0.004349,27.2634,29.2525,102.896
0.00435,27.2499,29.2742,102.874
0.004351,27.2364,29.2958,102.851
0.004352,27.223,29.3175,102.828
0.004353,27.2096,29.3391,102.804
0.004354,27.1963,29.3607,102.78
0.004355,27.183,29.3823,102.755
0.004356,27.1698,29.4038,102.729
0.004357,27.1567,29.4253,102.702
0.004358,27.1436,29.4468,102.675
0.004359,27.1306,29.4683,102.647
0.00436,27.1177,29.4897,102.618
0.004361,27.1048,29.5111,102.588
0.004362,27.092,29.5325,102.558
0.004363,27.0792,29.5539,102.527
0.004364,27.0665,29.5752,102.496
0.004365,27.0539,29.5965,102.464
0.004366,27.0414,29.6177,102.431
0.004367,27.0289,29.6389,102.397
0.004368,27.0165,29.6601,102.363
0.004369,27.0041,29.6813,102.328
0.00437,26.9919,29.7024,102.293
0.004371,26.9797,29.7235,102.256
0.004372,26.9676,29.7446,102.22
0.004373,26.9556,29.7656,102.182
0.004374,26.9436,29.7866,102.144
0.004375,26.9317,29.8076,102.105
0.004376,26.92,29.8285,102.065
0.004377,26.9082,29.8494,102.025
0.004378,26.8966,29.8703,101.984
0.004379,26.8851,29.8911,101.942
0.00438,26.8736,29.9119,101.9
0.004381,26.8622,29.9327,101.857
0.004382,26.851,29.9534,101.814
0.004383,26.8398,29.9741,101.77
0.004384,26.8287,29.9948,101.725
0.004385,26.8176,30.0154,101.68
0.004386,26.8067,30.036,101.633
0.004387,26.7959,30.0565,101.587
0.004388,26.7851,30.077,101.539
0.004389,26.7745,30.0975,101.491
0.00439,26.7639,30.118,101.443
0.004391,26.7534,30.1384,101.393
0.004392,26.7431,30.1587,101.344
0.004393,26.7328,30.179,101.293
0.004394,26.7226,30.1993,101.242
0.004395,26.7126,30.2196,101.19
0.004396,26.7026,30.2398,101.138
0.004397,26.6927,30.2599,101.085
0.004398,26.683,30.2801,101.031
0.004399,26.6733,30.3001,100.977
0.0044,26.6637,30.3202,100.922
0.004401,26.6543,30.3402,100.867
0.004402,26.6449,30.3602,100.811
0.004403,26.6357,30.3801,100.755
0.004404,26.6266,30.4,100.697
0.004405,26.6175,30.4198,100.64
0.004406,26.6086,30.4396,100.581
0.004407,26.5998,30.4594,100.522
0.004408,26.5911,30.4791,100.463
0.004409,26.5825,30.4987,100.403
0.00441,26.5741,30.5184,100.342
0.004411,26.5657,30.538,100.281
0.004412,26.5575,30.5575,100.219
0.004413,26.5493,30.577,100.157
0.004414,26.5413,30.5965,100.094
0.004415,26.5334,30.6159,100.03
0.004416,26.5257,30.6352,99.9663
0.004417,26.518,30.6546,99.9018
0.004418,26.5105,30.6738,99.8366
0.004419,26.5031,30.6931,99.7709
0.00442,26.4958,30.7122,99.7047
0.004421,26.4886,30.7314,99.6379
0.004422,26.4816,30.7505,99.5706
0.004423,26.4746,30.7695,99.5028
0.004424,26.4678,30.7885,99.4345
0.004425,26.4612,30.8075,99.3656
0.004426,26.4546,30.8264,99.2961
0.004427,26.4482,30.8453,99.2262
0.004428,26.4419,30.8641,99.1558
0.004429,26.4357,30.8828,99.0848
0.00443,26.4297,30.9016,99.0133
0.004431,26.4238,30.9202,98.9414
0.004432,26.418,30.9389,98.8689
0.004433,26.4124,30.9574,98.7959
0.004434,26.4069,30.976,98.7224
0.004435,26.4015,30.9945,98.6484
0.004436,26.3963,31.0129,98.574
0.004437,26.3911,31.0313,98.499
0.004438,26.3862,31.0496,98.4236
0.004439,26.3813,31.0679,98.3477
0.00444,26.3766,31.0861,98.2713
0.004441,26.3721,31.1043,98.1945
0.004442,26.3676,31.1224,98.1172
0.004443,26.3633,31.1405,98.0394
0.004444,26.3592,31.1586,97.9612
0.004445,26.3552,31.1765,97.8825
0.004446,26.3513,31.1945,97.8033
0.004447,26.3476,31.2124,97.7237
0.004448,26.344,31.2302,97.6437
0.004449,26.3405,31.248,97.5632
0.00445,26.3372,31.2657,97.4823
0.004451,26.3341,31.2834,97.401
0.004452,26.3311,31.301,97.3192
0.004453,26.3282,31.3186,97.237
0.004454,26.3255,31.3361,97.1544
0.004455,26.3229,31.3536,97.0713
0.004456,26.3205,31.371,96.9879
0.004457,26.3182,31.3883,96.904
0.004458,26.316,31.4056,96.8197
0.004459,26.3141,31.4229,96.7351
0.00446,26.3122,31.4401,96.65
0.004461,26.3105,31.4573,96.5645
0.004462,26.309,31.4744,96.4787
0.004463,26.3076,31.4914,96.3924
0.004464,26.3063,31.5084,96.3058
0.004465,26.3053,31.5253,96.2188
0.004466,26.3043,31.5422,96.1314
0.004467,26.3035,31.559,96.0437
0.004468,26.3029,31.5758,95.9555
0.004469,26.3024,31.5925,95.8671
0.00447,26.3021,31.6092,95.7782
0.004471,26.291,31.5784,96.3041
0.004472,26.2789,31.5476,96.8298
0.004473,26.2663,31.5169,97.3552
0.004474,26.2527,31.4861,97.8804
0.004475,26.2383,31.4554,98.4053
0.004476,26.2231,31.4247,98.9299
0.004477,26.2069,31.394,99.4542
0.004478,26.1899,31.3633,99.9782
0.004479,26.1721,31.3326,100.502
0.00448,26.1534,31.3019,101.025
0.004481,26.1338,31.2713,101.548
0.004482,26.1134,31.2407,102.07
0.004483,26.0921,31.2101,102.592
0.004484,26.0699,31.1795,103.114
0.004485,26.0469,31.1489,103.635
0.004486,26.0231,31.1183,104.156
0.004487,25.9984,31.0878,104.676
0.004488,25.9728,31.0572,105.196
0.004489,25.9464,31.0267,105.715
0.00449,25.9192,30.9962,106.234
0.004491,25.8911,30.9657,106.752
0.004492,25.8622,30.9352,107.269
0.004493,25.8324,30.9048,107.786
0.004494,25.8018,30.8743,108.303
0.004495,25.7703,30.8439,108.818
0.004496,25.738,30.8135,109.333
0.004497,25.7049,30.7831,109.848
0.004498,25.6709,30.7527,110.362
0.004499,25.6361,30.7223,110.875
0.0045,25.6005,30.692,111.387
0.004501,25.564,30.6616,111.899
0.004502,25.5267,30.6313,112.41
0.004503,25.4886,30.601,112.92
0.004504,25.4497,30.5707,113.429
0.004505,25.4099,30.5404,113.938
0.004506,25.3694,30.5102,114.446
0.004507,25.328,30.4799,114.953
0.004508,25.2857,30.4497,115.459
0.004509,25.2427,30.4195,115.964
0.00451,25.1989,30.3893,116.468
0.004511,25.1542,30.3591,116.972
0.004512,25.1088,30.3289,117.475
0.004513,25.0625,30.2988,117.976
0.004514,25.0154,30.2686,118.477
0.004515,24.9676,30.2385,118.977
0.004516,24.9189,30.2084,119.476
0.004517,24.8694,30.1783,119.974
0.004518,24.8191,30.1482,120.47
0.004519,24.7681,30.1181,120.966
0.00452,24.7162,30.0881,121.461
0.004521,24.6636,30.058,121.955
0.004522,24.6102,30.028,122.448
0.004523,24.556,29.998,122.939
0.004524,24.501,29.968,123.43
0.004525,24.4452,29.938,123.919
0.004526,24.3886,29.9081,124.408
0.004527,24.3313,29.8781,124.895
0.004528,24.2732,29.8482,125.381
0.004529,24.2143,29.8183,125.866
0.00453,24.1547,29.7884,126.35
0.004531,24.1044,29.8212,126.258
0.004532,24.0543,29.8539,126.165
0.004533,24.0043,29.8865,126.071
0.004534,23.9545,29.9191,125.975
0.004535,23.905,29.9516,125.878
0.004536,23.8556,29.984,125.778
0.004537,23.8065,30.0164,125.677
0.004538,23.7575,30.0487,125.575
0.004539,23.7088,30.0809,125.471
0.00454,23.6603,30.113,125.365
0.004541,23.6121,30.1451,125.258
0.004542,23.564,30.1771,125.148
0.004543,23.5162,30.2089,125.038
0.004544,23.4686,30.2408,124.926
0.004545,23.4212,30.2725,124.812
0.004546,23.3741,30.3042,124.696
0.004547,23.3272,30.3357,124.579
0.004548,23.2805,30.3672,124.46
0.004549,23.2341,30.3986,124.34
0.00455,23.188,30.43,124.218
0.004551,23.142,30.4612,124.095
0.004552,23.0964,30.4923,123.97
0.004553,23.0509,30.5234,123.844
0.004554,23.0058,30.5544,123.716
0.004555,22.9608,30.5853,123.586
0.004556,22.9162,30.6161,123.455
0.004557,22.8718,30.6468,123.322
0.004558,22.8276,30.6774,123.188
0.004559,22.7838,30.708,123.052
0.00456,22.7402,30.7384,122.915
0.004561,22.6968,30.7688,122.776
0.004562,22.6538,30.799,122.636
0.004563,22.611,30.8292,122.494
0.004564,22.5684,30.8593,122.351
0.004565,22.5262,30.8892,122.207
0.004566,22.4843,30.9191,122.06
0.004567,22.4426,30.9489,121.913
0.004568,22.4012,30.9786,121.764
0.004569,22.3601,31.0082,121.613
0.00457,22.3193,31.0377,121.462
0.004571,22.2788,31.0671,121.308
0.004572,22.2385,31.0964,121.153
0.004573,22.1986,31.1256,120.997
0.004574,22.159,31.1547,120.84
0.004575,22.1196,31.1837,120.681
0.004576,22.0806,31.2126,120.52
0.004577,22.0419,31.2414,120.359
0.004578,22.0035,31.2701,120.195
0.004579,21.9654,31.2987,120.031
0.00458,21.9276,31.3272,119.865
0.004581,21.8901,31.3556,119.698
0.004582,21.8529,31.3838,119.529
0.004583,21.8161,31.412,119.359
0.004584,21.7795,31.4401,119.188
0.004585,21.7433,31.468,119.016
0.004586,21.7074,31.4959,118.842
0.004587,21.6719,31.5236,118.667
0.004588,21.6366,31.5513,118.49
0.004589,21.6017,31.5788,118.313
0.00459,21.5671,31.6062,118.134
0.004591,21.5329,31.6335,117.953
0.004592,21.4989,31.6607,117.772
0.004593,21.4654,31.6878,117.589
0.004594,21.4321,31.7148,117.405
0.004595,21.3992,31.7417,117.22
0.004596,21.3667,31.7684,117.033
0.004597,21.3344,31.7951,116.846
0.004598,21.3026,31.8216,116.657
0.004599,21.271,31.848,116.467
0.0046,21.2398,31.8743,116.275
0.004601,21.209,31.9005,116.083
0.004602,21.1785,31.9265,115.889
0.004603,21.1484,31.9525,115.694
0.004604,21.1186,31.9783,115.498
0.004605,21.0892,32.0041,115.301
0.004606,21.0602,32.0297,115.103
0.004607,21.0315,32.0551,114.904
0.004608,21.0031,32.0805,114.703
0.004609,20.9751,32.1058,114.502
0.00461,20.9475,32.1309,114.299
0.004611,20.9203,32.1559,114.095
0.004612,20.8934,32.1808,113.891
0.004613,20.8669,32.2055,113.685
0.004614,20.8408,32.2302,113.478
0.004615,20.815,32.2547,113.27
0.004616,20.7896,32.2791,113.061
0.004617,20.7646,32.3034,112.851
0.004618,20.7399,32.3276,112.64
0.004619,20.7157,32.3516,112.428
0.00462,20.6918,32.3755,112.214
0.004621,20.6683,32.3993,112
0.004622,20.6452,32.423,111.785
0.004623,20.6224,32.4465,111.569
0.004624,20.6001,32.4699,111.352
0.004625,20.5781,32.4932,111.134
0.004626,20.5565,32.5164,110.915
0.004627,20.5353,32.5394,110.696
0.004628,20.5145,32.5623,110.475
0.004629,20.4941,32.5851,110.253
0.00463,20.4741,32.6078,110.031
0.004631,20.4545,32.6303,109.807
0.004632,20.4352,32.6527,109.583
0.004633,20.4164,32.675,109.358
0.004634,20.3979,32.6971,109.132
0.004635,20.3799,32.7192,108.905
0.004636,20.3622,32.7411,108.677
0.004637,20.345,32.7628,108.449
0.004638,20.3282,32.7845,108.219
0.004639,20.3117,32.806,107.989
0.00464,20.2957,32.8273,107.758
0.004641,20.28,32.8486,107.527
0.004642,20.2648,32.8697,107.294
0.004643,20.25,32.8907,107.061
0.004644,20.2355,32.9115,106.827
0.004645,20.2215,32.9322,106.592
0.004646,20.2079,32.9528,106.357
0.004647,20.1947,32.9733,106.12
0.004648,20.182,32.9936,105.883
0.004649,20.1696,33.0138,105.646
0.00465,20.1576,33.0339,105.407
0.004651,20.1461,33.0538,105.168
0.004652,20.1349,33.0736,104.929
0.004653,20.1242,33.0932,104.689
0.004654,20.1139,33.1128,104.448
0.004655,20.104,33.1322,104.206
0.004656,20.0946,33.1514,103.964
0.004657,20.0855,33.1705,103.721
0.004658,20.0769,33.1895,103.477
0.004659,20.0687,33.2084,103.233
0.00466,20.0609,33.2271,102.989
0.004661,20.0535,33.2457,102.744
0.004662,20.0465,33.2642,102.498
0.004663,20.04,33.2825,102.252
0.004664,20.0339,33.3007,102.005
0.004665,20.0282,33.3187,101.758
0.004666,20.0229,33.3366,101.51
0.004667,20.0181,33.3544,101.261
0.004668,20.0137,33.3721,101.012
0.004669,20.0097,33.3896,100.763
0.00467,20.0061,33.4069,100.513
0.004671,19.9914,33.3752,100.913
0.004672,19.9761,33.3436,101.313
0.004673,19.9602,33.3119,101.712
0.004674,19.9437,33.2802,102.111
0.004675,19.9266,33.2486,102.51
0.004676,19.9088,33.217,102.908
0.004677,19.8904,33.1854,103.306
0.004678,19.8713,33.1538,103.704
0.004679,19.8515,33.1222,104.101
0.00468,19.8311,33.0907,104.498
0.004681,19.8101,33.0592,104.894
0.004682,19.7884,33.0276,105.29
0.004683,19.7661,32.9961,105.686
0.004684,19.7431,32.9646,106.081
0.004685,19.7195,32.9332,106.476
0.004686,19.6952,32.9017,106.87
0.004687,19.6703,32.8703,107.263
0.004688,19.6448,32.8388,107.657
0.004689,19.6186,32.8074,108.049
0.00469,19.5918,32.776,108.441
0.004691,19.5643,32.7446,108.833
0.004692,19.5363,32.7133,109.224
0.004693,19.5076,32.6819,109.614
0.004694,19.4782,32.6506,110.004
0.004695,19.4482,32.6193,110.393
0.004696,19.4176,32.588,110.782
0.004697,19.3864,32.5567,111.17
0.004698,19.3545,32.5254,111.558
0.004699,19.3221,32.4942,111.944
0.0047,19.289,32.4629,112.33
0.004701,19.2553,32.4317,112.716
0.004702,19.2209,32.4005,113.101
0.004703,19.186,32.3693,113.485
0.004704,19.1504,32.3381,113.868
0.004705,19.1142,32.307,114.251
0.004706,19.0774,32.2758,114.633
0.004707,19.04,32.2447,115.014
0.004708,19.002,32.2136,115.394
0.004709,18.9633,32.1825,115.774
0.00471,18.9241,32.1514,116.153
0.004711,18.8843,32.1203,116.531
0.004712,18.8438,32.0893,116.908
0.004713,18.8028,32.0582,117.285
0.004714,18.7611,32.0272,117.66
0.004715,18.7189,31.9962,118.035
0.004716,18.6761,31.9652,118.409
0.004717,18.6326,31.9342,118.782
0.004718,18.5886,31.9033,119.154
0.004719,18.544,31.8723,119.526
0.00472,18.4988,31.8414,119.896
0.004721,18.453,31.8105,120.266
0.004722,18.4066,31.7796,120.634
0.004723,18.3597,31.7487,121.002
0.004724,18.3122,31.7178,121.369
0.004725,18.2641,31.687,121.734
0.004726,18.2154,31.6562,122.099
0.004727,18.1661,31.6253,122.463
0.004728,18.1163,31.5945,122.826
0.004729,18.0659,31.5637,123.188
0.00473,18.0149,31.533,123.548
0.004731,17.9741,31.5626,123.299
0.004732,17.9338,31.5921,123.048
0.004733,17.8938,31.6215,122.796
0.004734,17.8543,31.6508,122.543
0.004735,17.8152,31.6799,122.288
0.004736,17.7766,31.7088,122.032
0.004737,17.7385,31.7376,121.775
0.004738,17.7008,31.7663,121.516
0.004739,17.6636,31.7948,121.256
0.00474,17.6269,31.8231,120.994
0.004741,17.5906,31.8513,120.731
0.004742,17.5549,31.8794,120.467
0.004743,17.5196,31.9073,120.201
0.004744,17.4847,31.935,119.935
0.004745,17.4504,31.9626,119.666
0.004746,17.4165,31.99,119.397
0.004747,17.3831,32.0173,119.126
0.004748,17.3502,32.0444,118.854
0.004749,17.3178,32.0714,118.581
0.00475,17.2858,32.0982,118.307
0.004751,17.2544,32.1248,118.031
0.004752,17.2234,32.1513,117.754
0.004753,17.193,32.1777,117.476
0.004754,17.163,32.2039,117.197
0.004755,17.1335,32.2299,116.916
0.004756,17.1046,32.2557,116.635
0.004757,17.0761,32.2814,116.352
0.004758,17.0481,32.307,116.068
0.004759,17.0207,32.3323,115.783
0.00476,16.9937,32.3576,115.497
0.004761,16.9672,32.3826,115.21
0.004762,16.9413,32.4075,114.922
0.004763,16.9158,32.4322,114.633
0.004764,16.8909,32.4568,114.342
0.004765,16.8664,32.4812,114.051
0.004766,16.8425,32.5055,113.759
0.004767,16.8191,32.5295,113.465
0.004768,16.7962,32.5535,113.171
0.004769,16.7738,32.5772,112.875
0.00477,16.752,32.6008,112.579
0.004771,16.7306,32.6242,112.282
0.004772,16.7098,32.6475,111.984
0.004773,16.6895,32.6706,111.684
0.004774,16.6697,32.6935,111.384
0.004775,16.6505,32.7163,111.083
0.004776,16.6317,32.7388,110.782
0.004777,16.6135,32.7613,110.479
0.004778,16.5958,32.7835,110.175
0.004779,16.5787,32.8056,109.871
0.00478,16.562,32.8275,109.565
0.004781,16.5459,32.8493,109.259
0.004782,16.5304,32.8709,108.952
0.004783,16.5153,32.8923,108.645
0.004784,16.5008,32.9136,108.336
0.004785,16.4868,32.9346,108.027
0.004786,16.4734,32.9556,107.717
0.004787,16.4605,32.9763,107.406
0.004788,16.4481,32.9969,107.095
0.004789,16.4362,33.0173,106.783
0.00479,16.4249,33.0375,106.47
0.004791,16.4142,33.0576,106.156
0.004792,16.4039,33.0775,105.842
0.004793,16.3942,33.0972,105.527
0.004794,16.3851,33.1168,105.212
0.004795,16.3765,33.1361,104.896
0.004796,16.3684,33.1554,104.579
0.004797,16.3609,33.1744,104.262
0.004798,16.3539,33.1933,103.944
0.004799,16.3474,33.212,103.625
0.0048,16.3415,33.2305,103.306
0.004801,16.3361,33.2488,102.987
0.004802,16.3313,33.267,102.667
0.004803,16.327,33.285,102.346
0.004804,16.3233,33.3029,102.025
0.004805,16.3201,33.3206,101.704
0.004806,16.3175,33.338,101.382
0.004807,16.3154,33.3554,101.059
0.004808,16.3138,33.3725,100.736
0.004809,16.3128,33.3895,100.413
0.00481,16.3124,33.4063,100.089
0.004811,16.3125,33.4229,99.765
0.004812,16.3131,33.4394,99.4404
0.004813,16.3143,33.4557,99.1155
0.004814,16.316,33.4718,98.7903
0.004815,16.3183,33.4878,98.4647
0.004816,16.3211,33.5035,98.1388
0.004817,16.3245,33.5191,97.8125
0.004818,16.3284,33.5346,97.486
0.004819,16.3328,33.5498,97.1592
0.00482,16.3379,33.5649,96.8321
0.004821,16.3434,33.5798,96.5048
0.004822,16.3495,33.5946,96.1773
0.004823,16.3562,33.6091,95.8495
0.004824,16.3634,33.6235,95.5215
0.004825,16.3711,33.6377,95.1933
0.004826,16.3794,33.6518,94.8649
0.004827,16.3883,33.6657,94.5364
0.004828,16.3977,33.6794,94.2077
0.004829,16.4076,33.6929,93.8788
0.00483,16.4181,33.7063,93.5499
0.004831,16.4291,33.7195,93.2208
0.004832,16.4407,33.7325,92.8917
0.004833,16.4529,33.7453,92.5624
0.004834,16.4655,33.758,92.2331
0.004835,16.4787,33.7705,91.9037
0.004836,16.4925,33.7828,91.5744
0.004837,16.5068,33.795,91.2449
0.004838,16.5217,33.807,90.9155
0.004839,16.5371,33.8188,90.5861
0.00484,16.553,33.8305,90.2567
0.004841,16.5695,33.842,89.9273
0.004842,16.5865,33.8533,89.598
0.004843,16.6041,33.8644,89.2687
0.004844,16.6222,33.8754,88.9395
0.004845,16.6408,33.8862,88.6104
0.004846,16.66,33.8968,88.2815
0.004847,16.6798,33.9073,87.9526
0.004848,16.7,33.9176,87.6239
0.004849,16.7208,33.9277,87.2953
0.00485,16.7422,33.9376,86.9668
0.004851,16.7641,33.9474,86.6386
0.004852,16.7865,33.9571,86.3105
0.004853,16.8094,33.9665,85.9827
0.004854,16.8329,33.9758,85.655
0.004855,16.8569,33.9849,85.3276
0.004856,16.8815,33.9939,85.0005
0.004857,16.9066,34.0026,84.6736
0.004858,16.9322,34.0113,84.347
0.004859,16.9584,34.0197,84.0206
0.00486,16.985,34.028,83.6946
0.004861,17.0122,34.0361,83.3689
0.004862,17.04,34.0441,83.0435
0.004863,17.0682,34.0519,82.7184
0.004864,17.097,34.0595,82.3938
0.004865,17.1264,34.067,82.0694
0.004866,17.1562,34.0743,81.7455
0.004867,17.1866,34.0814,81.422
0.004868,17.2174,34.0884,81.0989
0.004869,17.2488,34.0952,80.7762
0.00487,17.2808,34.1018,80.4539
0.004871,17.3014,34.0698,80.7999
0.004872,17.3214,34.0378,81.1462
0.004873,17.341,34.0058,81.4928
0.004874,17.36,33.9738,81.8398
0.004875,17.3784,33.9418,82.1872
0.004876,17.3962,33.9098,82.535
0.004877,17.4134,33.8779,82.883
0.004878,17.43,33.8459,83.2315
0.004879,17.446,33.814,83.5802
0.00488,17.4615,33.7821,83.9293
0.004881,17.4763,33.7502,84.2787
0.004882,17.4906,33.7184,84.6284
0.004883,17.5043,33.6865,84.9783
0.004884,17.5173,33.6547,85.3285
0.004885,17.5298,33.6229,85.679
0.004886,17.5417,33.5911,86.0297
0.004887,17.553,33.5593,86.3807
0.004888,17.5637,33.5275,86.7318
0.004889,17.5738,33.4957,87.0832
0.00489,17.5833,33.464,87.4348
0.004891,17.5922,33.4323,87.7865
0.004892,17.6006,33.4006,88.1385
0.004893,17.6083,33.3689,88.4905
0.004894,17.6154,33.3372,88.8428
0.004895,17.622,33.3055,89.1952
0.004896,17.628,33.2739,89.5477
0.004897,17.6333,33.2423,89.9003
0.004898,17.6381,33.2107,90.253
0.004899,17.6423,33.1791,90.6058
0.0049,17.6459,33.1475,90.9587
0.004901,17.6489,33.1159,91.3116
0.004902,17.6513,33.0844,91.6646
0.004903,17.6532,33.0528,92.0177
0.004904,17.6544,33.0213,92.3707
0.004905,17.6551,32.9898,92.7238
0.004906,17.6551,32.9583,93.0769
0.004907,17.6546,32.9268,93.43
0.004908,17.6535,32.8954,93.7831
0.004909,17.6518,32.864,94.1362
0.00491,17.6495,32.8325,94.4892
0.004911,17.6466,32.8011,94.8421
0.004912,17.6432,32.7697,95.195
0.004913,17.6391,32.7383,95.5479
0.004914,17.6345,32.707,95.9006
0.004915,17.6293,32.6756,96.2532
0.004916,17.6235,32.6443,96.6058
0.004917,17.6171,32.613,96.9582
0.004918,17.6101,32.5817,97.3104
0.004919,17.6026,32.5504,97.6626
0.00492,17.5944,32.5191,98.0145
0.004921,17.5857,32.4879,98.3663
0.004922,17.5764,32.4567,98.718
0.004923,17.5666,32.4254,99.0694
0.004924,17.5561,32.3942,99.4206
0.004925,17.5451,32.363,99.7716
0.004926,17.5335,32.3319,100.122
0.004927,17.5213,32.3007,100.473
0.004928,17.5085,32.2696,100.823
0.004929,17.4952,32.2384,101.173
0.00493,17.4813,32.2073,101.523
0.004931,17.4779,32.2255,101.246
0.004932,17.475,32.2435,100.969
0.004933,17.4724,32.2614,100.692
0.004934,17.4703,32.2792,100.414
0.004935,17.4686,32.2968,100.135
0.004936,17.4675,32.3142,99.8564
0.004937,17.4668,32.3315,99.5772
0.004938,17.4665,32.3487,99.2975
0.004939,17.4668,32.3657,99.0174
0.00494,17.4675,32.3825,98.737
0.004941,17.4687,32.3992,98.4562
0.004942,17.4704,32.4158,98.175
0.004943,17.4725,32.4322,97.8935
0.004944,17.4751,32.4484,97.6117
0.004945,17.4782,32.4645,97.3296
0.004946,17.4818,32.4804,97.0471
0.004947,17.4858,32.4962,96.7644
0.004948,17.4904,32.5119,96.4814
0.004949,17.4954,32.5274,96.1981
0.00495,17.5008,32.5427,95.9145
0.004951,17.5068,32.5579,95.6307
0.004952,17.5132,32.573,95.3467
0.004953,17.5201,32.5878,95.0625
0.004954,17.5274,32.6026,94.7781
