Time,I,V
0.024375,1.4583,18.8018
0.024376,1.44325,18.8235
0.024377,1.42818,18.8442
0.024378,1.4131,18.8641
0.024379,1.398,18.8832
0.02438,1.38288,18.9014
0.024381,1.41788,18.8455
0.024382,1.45288,18.7898
0.024383,1.48788,18.7342
0.024384,1.52288,18.6787
0.024385,1.55788,18.6235
0.024386,1.59288,18.5684
0.024387,1.57801,18.5977
0.024388,1.56312,18.6261
0.024389,1.5482,18.6538
0.02439,1.53327,18.6806
0.024391,1.51831,18.7066
0.024392,1.50334,18.7317
0.024393,1.48834,18.756
0.024394,1.47333,18.7793
0.024395,1.4583,18.8018
0.024396,1.44325,18.8235
0.024397,1.42818,18.8442
0.024398,1.4131,18.8641
0.024399,1.398,18.8832
0.0244,1.38288,18.9014
0.024401,1.41788,18.8455
0.024402,1.45288,18.7898
0.024403,1.48788,18.7342
0.024404,1.52288,18.6787
0.024405,1.55788,18.6235
0.024406,1.59288,18.5684
0.024407,1.57801,18.5977
0.024408,1.56312,18.6261
0.024409,1.5482,18.6538
0.02441,1.53327,18.6806
0.024411,1.51831,18.7066
0.024412,1.50334,18.7317
0.024413,1.48834,18.756
0.024414,1.47333,18.7793
0.024415,1.4583,18.8018
0.024416,1.44325,18.8235
0.024417,1.42818,18.8442
0.024418,1.4131,18.8641
0.024419,1.398,18.8832
0.02442,1.38288,18.9014
0.024421,1.41788,18.8455
0.024422,1.45288,18.7898
0.024423,1.48788,18.7342
0.024424,1.52288,18.6787
0.024425,1.55788,18.6235
0.024426,1.59288,18.5684
0.024427,1.57801,18.5977
0.024428,1.56312,18.6261
0.024429,1.5482,18.6538
0.02443,1.53327,18.6806
0.024431,1.51831,18.7066
0.024432,1.50334,18.7317
0.024433,1.48834,18.756
0.024434,1.47333,18.7793
0.024435,1.4583,18.8018
0.024436,1.44325,18.8235
0.024437,1.42818,18.8442
0.024438,1.4131,18.8641
0.024439,1.398,18.8832
0.02444,1.38288,18.9014
0.024441,1.41788,18.8455
0.024442,1.45288,18.7898
0.024443,1.48788,18.7342
0.024444,1.52288,18.6787
0.024445,1.55788,18.6235
0.024446,1.59288,18.5684
0.024447,1.57801,18.5977
0.024448,1.56312,18.6261
0.024449,1.5482,18.6538
0.02445,1.53327,18.6806
0.024451,1.51831,18.7066
0.024452,1.50334,18.7317
0.024453,1.48834,18.756
0.024454,1.47333,18.7793
0.024455,1.4583,18.8018
0.024456,1.44325,18.8235
0.024457,1.42818,18.8442
0.024458,1.4131,18.8641
0.024459,1.398,18.8832
0.02446,1.38288,18.9014
0.024461,1.41788,18.8455
0.024462,1.45288,18.7898
0.024463,1.48788,18.7342
0.024464,1.52288,18.6787
0.024465,1.55788,18.6235
0.024466,1.59288,18.5684
0.024467,1.57801,18.5977
0.024468,1.56312,18.6261
0.024469,1.5482,18.6538
0.02447,1.53327,18.6806
0.024471,1.51831,18.7066
0.024472,1.50334,18.7317
0.024473,1.48834,18.756
0.024474,1.47333,18.7793
0.024475,1.4583,18.8018
0.024476,1.44325,18.8235
0.024477,1.42818,18.8442
0.024478,1.4131,18.8641
0.024479,1.398,18.8832
0.02448,1.38288,18.9014
0.024481,1.41788,18.8455
0.024482,1.45288,18.7898
0.024483,1.48788,18.7342
0.024484,1.52288,18.6787
0.024485,1.55788,18.6235
0.024486,1.59288,18.5684
0.024487,1.57801,18.5977
0.024488,1.56312,18.6261
0.024489,1.5482,18.6538
0.02449,1.53327,18.6806
0.024491,1.51831,18.7066
0.024492,1.50334,18.7317
0.024493,1.48834,18.756
0.024494,1.47333,18.7793
0.024495,1.4583,18.8018
0.024496,1.44325,18.8235
0.024497,1.42818,18.8442
0.024498,1.4131,18.8641
0.024499,1.398,18.8832
0.0245,1.38288,18.9014
0.024501,1.41788,18.8455
0.024502,1.45288,18.7898
0.024503,1.48788,18.7342
0.024504,1.52288,18.6787
0.024505,1.55788,18.6235
0.024506,1.59288,18.5684
0.024507,1.57801,18.5977
0.024508,1.56312,18.6261
0.024509,1.5482,18.6538
0.02451,1.53327,18.6806
0.024511,1.51831,18.7066
0.024512,1.50334,18.7317
0.024513,1.48834,18.756
0.024514,1.47333,18.7793
0.024515,1.4583,18.8018
0.024516,1.44325,18.8235
0.024517,1.42818,18.8442
0.024518,1.4131,18.8641
0.024519,1.398,18.8832
0.02452,1.38288,18.9014
0.024521,1.41788,18.8455
0.024522,1.45288,18.7898
0.024523,1.48788,18.7342
0.024524,1.52288,18.6787
0.024525,1.55788,18.6235
0.024526,1.59288,18.5684
0.024527,1.57801,18.5977
0.024528,1.56312,18.6261
0.024529,1.5482,18.6538
0.02453,1.53327,18.6806
0.024531,1.51831,18.7066
0.024532,1.50334,18.7317
0.024533,1.48834,18.756
0.024534,1.47333,18.7793
0.024535,1.4583,18.8018
0.024536,1.44325,18.8235
0.024537,1.42818,18.8442
0.024538,1.4131,18.8641
0.024539,1.398,18.8832
0.02454,1.38288,18.9014
0.024541,1.41788,18.8455
0.024542,1.45288,18.7898
0.024543,1.48788,18.7342
0.024544,1.52288,18.6787
0.024545,1.55788,18.6235
0.024546,1.59288,18.5684
0.024547,1.57801,18.5977
0.024548,1.56312,18.6261
0.024549,1.5482,18.6538
0.02455,1.53327,18.6806
0.024551,1.51831,18.7066
0.024552,1.50334,18.7317
0.024553,1.48834,18.756
0.024554,1.47333,18.7793
0.024555,1.4583,18.8018
0.024556,1.44325,18.8235
0.024557,1.42818,18.8442
0.024558,1.4131,18.8641
0.024559,1.398,18.8832
0.02456,1.38288,18.9014
0.024561,1.41788,18.8455
0.024562,1.45288,18.7898
0.024563,1.48788,18.7342
0.024564,1.52288,18.6787
0.024565,1.55788,18.6235
0.024566,1.59288,18.5684
0.024567,1.57801,18.5977
0.024568,1.56312,18.6261
0.024569,1.5482,18.6538
0.02457,1.53327,18.6806
0.024571,1.51831,18.7066
0.024572,1.50334,18.7317
0.024573,1.48834,18.756
0.024574,1.47333,18.7793
0.024575,1.4583,18.8018
0.024576,1.44325,18.8235
0.024577,1.42818,18.8442
0.024578,1.4131,18.8641
0.024579,1.398,18.8832
0.02458,1.38288,18.9014
0.024581,1.41788,18.8455
0.024582,1.45288,18.7898
0.024583,1.48788,18.7342
0.024584,1.52288,18.6787
0.024585,1.55788,18.6235
0.024586,1.59288,18.5684
0.024587,1.57801,18.5977
0.024588,1.56312,18.6261
0.024589,1.5482,18.6538
0.02459,1.53327,18.6806
0.024591,1.51831,18.7066
0.024592,1.50334,18.7317
0.024593,1.48834,18.756
0.024594,1.47333,18.7793
0.024595,1.4583,18.8018
0.024596,1.44325,18.8235
0.024597,1.42818,18.8442
0.024598,1.4131,18.8641
0.024599,1.398,18.8832
0.0246,1.38288,18.9014
0.024601,1.41788,18.8455
0.024602,1.45288,18.7898
0.024603,1.48788,18.7342
0.024604,1.52288,18.6787
0.024605,1.55788,18.6235
0.024606,1.59288,18.5684
0.024607,1.57801,18.5977
0.024608,1.56312,18.6261
0.024609,1.5482,18.6538
0.02461,1.53327,18.6806
0.024611,1.51831,18.7066
0.024612,1.50334,18.7317
0.024613,1.48834,18.756
0.024614,1.47333,18.7793
0.024615,1.4583,18.8018
0.024616,1.44325,18.8235
0.024617,1.42818,18.8442
0.024618,1.4131,18.8641
0.024619,1.398,18.8832
0.02462,1.38288,18.9014
0.024621,1.41788,18.8455
0.024622,1.45288,18.7898
0.024623,1.48788,18.7342
0.024624,1.52288,18.6787
0.024625,1.55788,18.6235
0.024626,1.59288,18.5684
0.024627,1.57801,18.5977
0.024628,1.56312,18.6261
0.024629,1.5482,18.6538
0.02463,1.53327,18.6806
0.024631,1.51831,18.7066
0.024632,1.50334,18.7317
0.024633,1.48834,18.756
0.024634,1.47333,18.7793
0.024635,1.4583,18.8018
0.024636,1.44325,18.8235
0.024637,1.42818,18.8442
0.024638,1.4131,18.8641
0.024639,1.398,18.8832
0.02464,1.38288,18.9014
0.024641,1.41788,18.8455
0.024642,1.45288,18.7898
0.024643,1.48788,18.7342
0.024644,1.52288,18.6787
0.024645,1.55788,18.6235
0.024646,1.59288,18.5684
0.024647,1.57801,18.5977
0.024648,1.56312,18.6261
0.024649,1.5482,18.6538
0.02465,1.53327,18.6806
0.024651,1.51831,18.7066
0.024652,1.50334,18.7317
0.024653,1.48834,18.756
0.024654,1.47333,18.7793
0.024655,1.4583,18.8018
0.024656,1.44325,18.8235
0.024657,1.42818,18.8442
0.024658,1.4131,18.8641
0.024659,1.398,18.8832
0.02466,1.38288,18.9014
0.024661,1.41788,18.8455
0.024662,1.45288,18.7898
0.024663,1.48788,18.7342
0.024664,1.52288,18.6787
0.024665,1.55788,18.6235
0.024666,1.59288,18.5684
0.024667,1.57801,18.5977
0.024668,1.56312,18.6261
0.024669,1.5482,18.6538
0.02467,1.53327,18.6806
0.024671,1.51831,18.7066
0.024672,1.50334,18.7317
0.024673,1.48834,18.756
0.024674,1.47333,18.7793
0.024675,1.4583,18.8018
0.024676,1.44325,18.8235
0.024677,1.42818,18.8442
0.024678,1.4131,18.8641
0.024679,1.398,18.8832
0.02468,1.38288,18.9014
0.024681,1.41788,18.8455
0.024682,1.45288,18.7898
0.024683,1.48788,18.7342
0.024684,1.52288,18.6787
0.024685,1.55788,18.6235
0.024686,1.59288,18.5684
0.024687,1.57801,18.5977
0.024688,1.56312,18.6261
0.024689,1.5482,18.6538
0.02469,1.53327,18.6806
0.024691,1.51831,18.7066
0.024692,1.50334,18.7317
0.024693,1.48834,18.756
0.024694,1.47333,18.7793
0.024695,1.4583,18.8018
0.024696,1.44325,18.8235
0.024697,1.42818,18.8442
0.024698,1.4131,18.8641
0.024699,1.398,18.8832
0.0247,1.38288,18.9014
0.024701,1.41788,18.8455
0.024702,1.45288,18.7898
0.024703,1.48788,18.7342
0.024704,1.52288,18.6787
0.024705,1.55788,18.6235
0.024706,1.59288,18.5684
0.024707,1.57801,18.5977
0.024708,1.56312,18.6261
0.024709,1.5482,18.6538
0.02471,1.53327,18.6806
0.024711,1.51831,18.7066
0.024712,1.50334,18.7317
0.024713,1.48834,18.756
0.024714,1.47333,18.7793
0.024715,1.4583,18.8018
0.024716,1.44325,18.8235
0.024717,1.42818,18.8442
0.024718,1.4131,18.8641
0.024719,1.398,18.8832
0.02472,1.38288,18.9014
0.024721,1.41788,18.8455
0.024722,1.45288,18.7898
0.024723,1.48788,18.7342
0.024724,1.52288,18.6787
0.024725,1.55788,18.6235
0.024726,1.59288,18.5684
0.024727,1.57801,18.5977
0.024728,1.56312,18.6261
0.024729,1.5482,18.6538
0.02473,1.53327,18.6806
0.024731,1.51831,18.7066
0.024732,1.50334,18.7317
0.024733,1.48834,18.756
0.024734,1.47333,18.7793
0.024735,1.4583,18.8018
0.024736,1.44325,18.8235
0.024737,1.42818,18.8442
0.024738,1.4131,18.8641
0.024739,1.398,18.8832
0.02474,1.38288,18.9014
0.024741,1.41788,18.8455
0.024742,1.45288,18.7898
0.024743,1.48788,18.7342
0.024744,1.52288,18.6787
0.024745,1.55788,18.6235
0.024746,1.59288,18.5684
0.024747,1.57801,18.5977
0.024748,1.56312,18.6261
0.024749,1.5482,18.6538
0.02475,1.53327,18.6806
0.024751,1.51831,18.7066
0.024752,1.50334,18.7317
0.024753,1.48834,18.756
0.024754,1.47333,18.7793
0.024755,1.4583,18.8018
0.024756,1.44325,18.8235
0.024757,1.42818,18.8442
0.024758,1.4131,18.8641
0.024759,1.398,18.8832
0.02476,1.38288,18.9014
0.024761,1.41788,18.8455
0.024762,1.45288,18.7898
0.024763,1.48788,18.7342
0.024764,1.52288,18.6787
0.024765,1.55788,18.6235
0.024766,1.59288,18.5684
0.024767,1.57801,18.5977
0.024768,1.56312,18.6261
0.024769,1.5482,18.6538
0.02477,1.53327,18.6806
0.024771,1.51831,18.7066
0.024772,1.50334,18.7317
0.024773,1.48834,18.756
0.024774,1.47333,18.7793
0.024775,1.4583,18.8018
0.024776,1.44325,18.8235
0.024777,1.42818,18.8442
0.024778,1.4131,18.8641
0.024779,1.398,18.8832
0.02478,1.38288,18.9014
0.024781,1.41788,18.8455
0.024782,1.45288,18.7898
0.024783,1.48788,18.7342
0.024784,1.52288,18.6787
0.024785,1.55788,18.6235
0.024786,1.59288,18.5684
0.024787,1.57801,18.5977
0.024788,1.56312,18.6261
0.024789,1.5482,18.6538
0.02479,1.53327,18.6806
0.024791,1.51831,18.7066
0.024792,1.50334,18.7317
0.024793,1.48834,18.756
0.024794,1.47333,18.7793
0.024795,1.4583,18.8018
0.024796,1.44325,18.8235
0.024797,1.42818,18.8442
0.024798,1.4131,18.8641
0.024799,1.398,18.8832
0.0248,1.38288,18.9014
0.024801,1.41788,18.8455
0.024802,1.45288,18.7898
0.024803,1.48788,18.7342
0.024804,1.52288,18.6787
0.024805,1.55788,18.6235
0.024806,1.59288,18.5684
0.024807,1.57801,18.5977
0.024808,1.56312,18.6261
0.024809,1.5482,18.6538
0.02481,1.53327,18.6806
0.024811,1.51831,18.7066
0.024812,1.50334,18.7317
0.024813,1.48834,18.756
0.024814,1.47333,18.7793
0.024815,1.4583,18.8018
0.024816,1.44325,18.8235
0.024817,1.42818,18.8442
0.024818,1.4131,18.8641
0.024819,1.398,18.8832
0.02482,1.38288,18.9014
0.024821,1.41788,18.8455
0.024822,1.45288,18.7898
0.024823,1.48788,18.7342
0.024824,1.52288,18.6787
0.024825,1.55788,18.6235
0.024826,1.59288,18.5684
0.024827,1.57801,18.5977
0.024828,1.56312,18.6261
0.024829,1.5482,18.6538
0.02483,1.53327,18.6806
0.024831,1.51831,18.7066
0.024832,1.50334,18.7317
0.024833,1.48834,18.756
0.024834,1.47333,18.7793
0.024835,1.4583,18.8018
0.024836,1.44325,18.8235
0.024837,1.42818,18.8442
0.024838,1.4131,18.8641
0.024839,1.398,18.8832
0.02484,1.38288,18.9014
0.024841,1.41788,18.8455
0.024842,1.45288,18.7898
0.024843,1.48788,18.7342
0.024844,1.52288,18.6787
0.024845,1.55788,18.6235
0.024846,1.59288,18.5684
0.024847,1.57801,18.5977
0.024848,1.56312,18.6261
0.024849,1.5482,18.6538
0.02485,1.53327,18.6806
0.024851,1.51831,18.7066
0.024852,1.50334,18.7317
0.024853,1.48834,18.756
0.024854,1.47333,18.7793
0.024855,1.4583,18.8018
0.024856,1.44325,18.8235
0.024857,1.42818,18.8442
0.024858,1.4131,18.8641
0.024859,1.398,18.8832
0.02486,1.38288,18.9014
0.024861,1.41788,18.8455
0.024862,1.45288,18.7898
0.024863,1.48788,18.7342
0.024864,1.52288,18.6787
0.024865,1.55788,18.6235
0.024866,1.59288,18.5684
0.024867,1.57801,18.5977
0.024868,1.56312,18.6261
0.024869,1.5482,18.6538
0.02487,1.53327,18.6806
0.024871,1.51831,18.7066
0.024872,1.50334,18.7317
0.024873,1.48834,18.756
0.024874,1.47333,18.7793
0.024875,1.4583,18.8018
0.024876,1.44325,18.8235
0.024877,1.42818,18.8442
0.024878,1.4131,18.8641
0.024879,1.398,18.8832
0.02488,1.38288,18.9014
0.024881,1.41788,18.8455
0.024882,1.45288,18.7898
0.024883,1.48788,18.7342
0.024884,1.52288,18.6787
0.024885,1.55788,18.6235
0.024886,1.59288,18.5684
0.024887,1.57801,18.5977
0.024888,1.56312,18.6261
0.024889,1.5482,18.6538
0.02489,1.53327,18.6806
0.024891,1.51831,18.7066
0.024892,1.50334,18.7317
0.024893,1.48834,18.756
0.024894,1.47333,18.7793
0.024895,1.4583,18.8018
0.024896,1.44325,18.8235
0.024897,1.42818,18.8442
0.024898,1.4131,18.8641
0.024899,1.398,18.8832
0.0249,1.38288,18.9014
0.024901,1.41788,18.8455
0.024902,1.45288,18.7898
0.024903,1.48788,18.7342
0.024904,1.52288,18.6787
0.024905,1.55788,18.6235
0.024906,1.59288,18.5684
0.024907,1.57801,18.5977
0.024908,1.56312,18.6261
0.024909,1.5482,18.6538
0.02491,1.53327,18.6806
0.024911,1.51831,18.7066
0.024912,1.50334,18.7317
0.024913,1.48834,18.756
0.024914,1.47333,18.7793
0.024915,1.4583,18.8018
0.024916,1.44325,18.8235
0.024917,1.42818,18.8442
0.024918,1.4131,18.8641
0.024919,1.398,18.8832
0.02492,1.38288,18.9014
0.024921,1.41788,18.8455
0.024922,1.45288,18.7898
0.024923,1.48788,18.7342
0.024924,1.52288,18.6787
0.024925,1.55788,18.6235
0.024926,1.59288,18.5684
0.024927,1.57801,18.5977
0.024928,1.56312,18.6261
0.024929,1.5482,18.6538
0.02493,1.53327,18.6806
0.024931,1.51831,18.7066
0.024932,1.50334,18.7317
0.024933,1.48834,18.756
0.024934,1.47333,18.7793
0.024935,1.4583,18.8018
0.024936,1.44325,18.8235
0.024937,1.42818,18.8442
0.024938,1.4131,18.8641
0.024939,1.398,18.8832
0.02494,1.38288,18.9014
0.024941,1.41788,18.8455
0.024942,1.45288,18.7898
0.024943,1.48788,18.7342
0.024944,1.52288,18.6787
0.024945,1.55788,18.6235
0.024946,1.59288,18.5684
0.024947,1.57801,18.5977
0.024948,1.56312,18.6261
0.024949,1.5482,18.6538
0.02495,1.53327,18.6806
0.024951,1.51831,18.7066
0.024952,1.50334,18.7317
0.024953,1.48834,18.756
0.024954,1.47333,18.7793
0.024955,1.4583,18.8018
0.024956,1.44325,18.8235
0.024957,1.42818,18.8442
0.024958,1.4131,18.8641
0.024959,1.398,18.8832
0.02496,1.38288,18.9014
0.024961,1.41788,18.8455
0.024962,1.45288,18.7898
0.024963,1.48788,18.7342
0.024964,1.52288,18.6787
0.024965,1.55788,18.6235
0.024966,1.59288,18.5684
0.024967,1.57801,18.5977
0.024968,1.56312,18.6261
0.024969,1.5482,18.6538
0.02497,1.53327,18.6806
0.024971,1.51831,18.7066
0.024972,1.50334,18.7317
0.024973,1.48834,18.756
0.024974,1.47333,18.7793
0.024975,1.4583,18.8018
0.024976,1.44325,18.8235
0.024977,1.42818,18.8442
0.024978,1.4131,18.8641
0.024979,1.398,18.8832
0.02498,1.38288,18.9014
0.024981,1.41788,18.8455
0.024982,1.45288,18.7898
0.024983,1.48788,18.7342
0.024984,1.52288,18.6787
0.024985,1.55788,18.6235
0.024986,1.59288,18.5684
0.024987,1.57801,18.5977
0.024988,1.56312,18.6261
0.024989,1.5482,18.6538
0.02499,1.53327,18.6806
0.024991,1.51831,18.7066
0.024992,1.50334,18.7317
0.024993,1.48834,18.756
0.024994,1.47333,18.7793
0.024995,1.4583,18.8018
0.024996,1.44325,18.8235
0.024997,1.42818,18.8442
0.024998,1.4131,18.8641
0.024999,1.398,18.8832
0.025,1.38288,18.9014
0.025001,1.41788,18.8455
0.025002,1.45288,18.7898
0.025003,1.48788,18.7342
0.025004,1.52288,18.6787
0.025005,1.55788,18.6235
0.025006,1.59288,18.5684
0.025007,1.57801,18.5977
0.025008,1.56312,18.6261
0.025009,1.5482,18.6538
0.02501,1.53327,18.6806
0.025011,1.51831,18.7066
0.025012,1.50334,18.7317
0.025013,1.48834,18.756
0.025014,1.47333,18.7793
0.025015,1.4583,18.8018
0.025016,1.44325,18.8235
0.025017,1.42818,18.8442
0.025018,1.4131,18.8641
0.025019,1.398,18.8832
0.02502,1.38288,18.9014
0.025021,1.41788,18.8455
0.025022,1.45288,18.7898
0.025023,1.48788,18.7342
0.025024,1.52288,18.6787
0.025025,1.55788,18.6235
0.025026,1.59288,18.5684
0.025027,1.57801,18.5977
0.025028,1.56312,18.6261
0.025029,1.5482,18.6538
0.02503,1.53327,18.6806
0.025031,1.51831,18.7066
0.025032,1.50334,18.7317
0.025033,1.48834,18.756
0.025034,1.47333,18.7793
0.025035,1.4583,18.8018
0.025036,1.44325,18.8235
0.025037,1.42818,18.8442
0.025038,1.4131,18.8641
0.025039,1.398,18.8832
0.02504,1.38288,18.9014
0.025041,1.41788,18.8455
0.025042,1.45288,18.7898
0.025043,1.48788,18.7342
0.025044,1.52288,18.6787
0.025045,1.55788,18.6235
0.025046,1.59288,18.5684
0.025047,1.57801,18.5977
0.025048,1.56312,18.6261
0.025049,1.5482,18.6538
0.02505,1.53327,18.6806
0.025051,1.51831,18.7066
0.025052,1.50334,18.7317
0.025053,1.48834,18.756
0.025054,1.47333,18.7793
0.025055,1.4583,18.8018
0.025056,1.44325,18.8235
0.025057,1.42818,18.8442
0.025058,1.4131,18.8641
0.025059,1.398,18.8832
0.02506,1.38288,18.9014
0.025061,1.41788,18.8455
0.025062,1.45288,18.7898
0.025063,1.48788,18.7342
0.025064,1.52288,18.6787
0.025065,1.55788,18.6235
0.025066,1.59288,18.5684
0.025067,1.57801,18.5977
0.025068,1.56312,18.6261
0.025069,1.5482,18.6538
0.02507,1.53327,18.6806
0.025071,1.51831,18.7066
0.025072,1.50334,18.7317
0.025073,1.48834,18.756
0.025074,1.47333,18.7793
0.025075,1.4583,18.8018
0.025076,1.44325,18.8235
0.025077,1.42818,18.8442
0.025078,1.4131,18.8641
0.025079,1.398,18.8832
0.02508,1.38288,18.9014
0.025081,1.41788,18.8455
0.025082,1.45288,18.7898
0.025083,1.48788,18.7342
0.025084,1.52288,18.6787
0.025085,1.55788,18.6235
0.025086,1.59288,18.5684
0.025087,1.57801,18.5977
0.025088,1.56312,18.6261
0.025089,1.5482,18.6538
0.02509,1.53327,18.6806
0.025091,1.51831,18.7066
0.025092,1.50334,18.7317
0.025093,1.48834,18.756
0.025094,1.47333,18.7793
0.025095,1.4583,18.8018
0.025096,1.44325,18.8235
0.025097,1.42818,18.8442
0.025098,1.4131,18.8641
0.025099,1.398,18.8832
0.0251,1.38288,18.9014
0.025101,1.41788,18.8455
0.025102,1.45288,18.7898
0.025103,1.48788,18.7342
0.025104,1.52288,18.6787
0.025105,1.55788,18.6235
0.025106,1.59288,18.5684
0.025107,1.57801,18.5977
0.025108,1.56312,18.6261
0.025109,1.5482,18.6538
0.02511,1.53327,18.6806
0.025111,1.51831,18.7066
0.025112,1.50334,18.7317
0.025113,1.48834,18.756
0.025114,1.47333,18.7793
0.025115,1.4583,18.8018
0.025116,1.44325,18.8235
0.025117,1.42818,18.8442
0.025118,1.4131,18.8641
0.025119,1.398,18.8832
0.02512,1.38288,18.9014
0.025121,1.41788,18.8455
0.025122,1.45288,18.7898
0.025123,1.48788,18.7342
0.025124,1.52288,18.6787
0.025125,1.55788,18.6235
0.025126,1.59288,18.5684
0.025127,1.57801,18.5977
0.025128,1.56312,18.6261
0.025129,1.5482,18.6538
0.02513,1.53327,18.6806
0.025131,1.51831,18.7066
0.025132,1.50334,18.7317
0.025133,1.48834,18.756
0.025134,1.47333,18.7793
0.025135,1.4583,18.8018
0.025136,1.44325,18.8235
0.025137,1.42818,18.8442
0.025138,1.4131,18.8641
0.025139,1.398,18.8832
0.02514,1.38288,18.9014
0.025141,1.41788,18.8455
0.025142,1.45288,18.7898
0.025143,1.48788,18.7342
0.025144,1.52288,18.6787
0.025145,1.55788,18.6235
0.025146,1.59288,18.5684
0.025147,1.57801,18.5977
0.025148,1.56312,18.6261
0.025149,1.5482,18.6538
0.02515,1.53327,18.6806
0.025151,1.51831,18.7066
0.025152,1.50334,18.7317
0.025153,1.48834,18.756
0.025154,1.47333,18.7793
0.025155,1.4583,18.8018
0.025156,1.44325,18.8235
0.025157,1.42818,18.8442
0.025158,1.4131,18.8641
0.025159,1.398,18.8832
0.02516,1.38288,18.9014
0.025161,1.41788,18.8455
0.025162,1.45288,18.7898
0.025163,1.48788,18.7342
0.025164,1.52288,18.6787
0.025165,1.55788,18.6235
0.025166,1.59288,18.5684
0.025167,1.57801,18.5977
0.025168,1.56312,18.6261
0.025169,1.5482,18.6538
0.02517,1.53327,18.6806
0.025171,1.51831,18.7066
0.025172,1.50334,18.7317
0.025173,1.48834,18.756
0.025174,1.47333,18.7793
0.025175,1.4583,18.8018
0.025176,1.44325,18.8235
0.025177,1.42818,18.8442
0.025178,1.4131,18.8641
0.025179,1.398,18.8832
0.02518,1.38288,18.9014
0.025181,1.41788,18.8455
0.025182,1.45288,18.7898
0.025183,1.48788,18.7342
0.025184,1.52288,18.6787
0.025185,1.55788,18.6235
0.025186,1.59288,18.5684
0.025187,1.57801,18.5977
0.025188,1.56312,18.6261
0.025189,1.5482,18.6538
0.02519,1.53327,18.6806
0.025191,1.51831,18.7066
0.025192,1.50334,18.7317
0.025193,1.48834,18.756
0.025194,1.47333,18.7793
0.025195,1.4583,18.8018
0.025196,1.44325,18.8235
0.025197,1.42818,18.8442
0.025198,1.4131,18.8641
0.025199,1.398,18.8832
0.0252,1.38288,18.9014
0.025201,1.41788,18.8455
0.025202,1.45288,18.7898
0.025203,1.48788,18.7342
0.025204,1.52288,18.6787
0.025205,1.55788,18.6235
0.025206,1.59288,18.5684
0.025207,1.57801,18.5977
0.025208,1.56312,18.6261
0.025209,1.5482,18.6538
0.02521,1.53327,18.6806
0.025211,1.51831,18.7066
0.025212,1.50334,18.7317
0.025213,1.48834,18.756
0.025214,1.47333,18.7793
0.025215,1.4583,18.8018
0.025216,1.44325,18.8235
0.025217,1.42818,18.8442
0.025218,1.4131,18.8641
0.025219,1.398,18.8832
0.02522,1.38288,18.9014
0.025221,1.41788,18.8455
0.025222,1.45288,18.7898
0.025223,1.48788,18.7342
0.025224,1.52288,18.6787
0.025225,1.55788,18.6235
0.025226,1.59288,18.5684
0.025227,1.57801,18.5977
0.025228,1.56312,18.6261
0.025229,1.5482,18.6538
0.02523,1.53327,18.6806
0.025231,1.51831,18.7066
0.025232,1.50334,18.7317
0.025233,1.48834,18.756
0.025234,1.47333,18.7793
0.025235,1.4583,18.8018
0.025236,1.44325,18.8235
0.025237,1.42818,18.8442
0.025238,1.4131,18.8641
0.025239,1.398,18.8832
0.02524,1.38288,18.9014
0.025241,1.41788,18.8455
0.025242,1.45288,18.7898
0.025243,1.48788,18.7342
0.025244,1.52288,18.6787
0.025245,1.55788,18.6235
0.025246,1.59288,18.5684
0.025247,1.57801,18.5977
0.025248,1.56312,18.6261
0.025249,1.5482,18.6538
0.02525,1.53327,18.6806
0.025251,1.51831,18.7066
0.025252,1.50334,18.7317
0.025253,1.48834,18.756
0.025254,1.47333,18.7793
0.025255,1.4583,18.8018
0.025256,1.44325,18.8235
0.025257,1.42818,18.8442
0.025258,1.4131,18.8641
0.025259,1.398,18.8832
0.02526,1.38288,18.9014
0.025261,1.41788,18.8455
0.025262,1.45288,18.7898
0.025263,1.48788,18.7342
0.025264,1.52288,18.6787
0.025265,1.55788,18.6235
0.025266,1.59288,18.5684
